36,0.007748,0.007748
43,0.007489,0.007715625
58,0.004467,0.007309546875
64,0.00474,0.006988353515624999
85,0.00844,0.007169809326171875
95,0.007828,0.007252083160400391
110,0.011783,0.007818447765350341
111,0.000593,0.006915266794681549
140,0.003003,0.006426233445346355
151,0.00552,0.006312954264678061
157,0.007612,0.006475334981593303
160,0.008336,0.0067079181088941404
177,0.013048,0.007500428345282374
179,0.009955,0.007807249802122077
184,0.010251,0.008112718576856817
237,0.014695,0.008935503754749715
245,0.012594,0.009392815785406
251,0.009716,0.00943321381223025
253,0.010929,0.009620187085701467
257,0.01233,0.009958913699988785
265,0.012732,0.010305549487490188
269,0.007564,0.009962855801553915
282,0.014651,0.010548873826359675
283,0.000615,0.009307139598064717
351,0.00715,0.009037497148306628
372,0.008926,0.0090235600047683
381,0.010129,0.009161740004172263
406,0.015007,0.00989239750365073
419,0.016762,0.010751097815694388
429,0.018252,0.01168871058873259
437,0.012933,0.011844246765141016
448,0.012346,0.01190696591949839
455,0.012323,0.011958970179561091
483,0.005438,0.011143848907115955
490,0.006237,0.010530492793726462
497,0.007084,0.010099681194510653
501,0.002832,0.009191221045196821
504,0.003221,0.00844494341454722
507,0.00062,0.007466825487728817
574,0.003695,0.0069953473017627145
601,0.004947,0.006739303889042376
623,0.0065,0.006709390902912078
659,0.008499,0.006933092040048068
709,0.008114,0.007080705535042059
742,0.00934,0.007363117343161802
752,0.008603,0.007518102675266577
773,0.009767,0.007799214840858254
775,0.006363,0.007619687985750972
785,0.006993,0.0075413519875321
787,0.006493,0.007410307989090588
791,0.007312,0.0073980194904542645
794,0.00568,0.007183267054147481
796,0.006071,0.007044233672379046
802,0.005614,0.006865454463331666
805,0.000773,0.006103897655415208
839,0.003453,0.005772535448488307
846,0.006255,0.0058328435174272684
852,0.00712,0.00599373807774886
855,0.00792,0.0062345208180302515
859,0.008603,0.0065305807157764705
877,0.01164,0.007169258126304411
884,0.008822,0.007375850860516359
900,0.008623,0.007531744502951815
911,0.007994,0.007589526440082838
917,0.008758,0.007735585635072484
929,0.011131,0.008160012430688424
940,0.010416,0.00844201087685237
943,0.010075,0.008646134517245824
952,0.008713,0.008654492702590097
958,0.008239,0.008602556114766334
968,0.000665,0.007610361600420543
1003,0.004732,0.007250566400367975
1009,0.006375,0.007141120600321978
1017,0.011104,0.007636480525281731
1027,0.013166,0.008327670459621515
1037,0.018688,0.009622711652168825
1065,0.021943,0.011162747695647722
1097,0.020602,0.012342654233691757
1106,0.021195,0.013449197454480286
1111,0.017781,0.013990672772670252
1116,0.020276,0.01477633867608647
1118,0.013406,0.014605046341575662
1122,0.014208,0.014555415548878703
1126,0.01229,0.014272238605268864
1135,0.010651,0.013819583779610255
1180,0.013342,0.013759885807158971
1190,0.000706,0.012128150081264099
1307,0.010554,0.011931381321106086
1316,0.012465,0.011998083655967825
1322,0.0147,0.012335823198971847
1333,0.015643,0.012749220299100366
1342,0.017736,0.013372567761712821
1353,0.019531,0.014142371791498718
1359,0.020588,0.014948075317561378
1371,0.012992,0.014703565902866207
1378,0.01185,0.014346870165007932
