frame.number,tcp.analysis.ack_rtt
40911,0.000115000
40912,
41473,
41474,0.000106000
41503,
41990,0.102525000
41994,0.000166000
41995,
42408,
42409,0.000116000
42414,
42965,0.111158000
42968,0.000090000
42969,
43502,
43504,0.000096000
43531,
44185,0.107053000
44186,0.000124000
44187,
44787,
44788,0.000106000
44794,
45319,0.111206000
45320,0.000119000
45321,
45358,
46303,0.159288000
46305,0.000118000
46306,
46384,
47179,0.106776000
47180,0.000107000
47181,
47301,
47302,0.000118000
47308,
47316,
47401,
47604,0.047845000
47737,0.048111000
47738,0.000109000
47739,
47907,
47908,0.000104000
48413,
48414,0.000116000
48420,
48925,0.111314000
48928,0.000220000
48929,
49454,
49455,0.000108000
49474,
49522,
49738,0.047896000
49958,
49959,0.000105000
50001,
50413,0.099390000
50415,0.000123000
50416,
50996,
50999,0.000120000
51004,
51385,0.103135000
51388,0.000210000
51389,
51842,
51843,0.000109000
51846,
52697,0.173243000
54222,
54223,0.000099000
55195,
55475,
55476,0.000096000
56204,0.179737000
56207,0.000126000
56208,
56212,
57614,0.209870000
59948,
59949,0.000117000
61026,
62327,0.194567000
64213,
64214,0.000103000
64513,
64514,0.000107000
64534,
64883,0.111366000
64884,0.000125000
64885,
65442,
65443,0.000116000
65446,
66106,0.103345000
66107,0.000114000
66108,
66615,
66616,0.000106000
66621,
67136,0.119535000
67137,0.000115000
67138,
67537,
67538,0.000107000
67542,
67997,0.111419000
67998,0.000124000
67999,
68462,
68463,0.000104000
68466,
68799,0.102922000
68801,0.000121000
68802,
69112,
69117,0.000120000
69124,
69631,0.111373000
69632,0.000116000
69633,
70434,
70983,0.147185000
70984,0.000118000
70985,
71013,
71092,
71284,0.048600000
71285,
71286,0.000090000
71504,
71505,0.000103000
71522,
71829,0.098125000
71830,0.000110000
71831,
72363,
72364,0.000106000
72371,
72599,0.103139000
72600,0.000112000
72601,
72943,
72946,0.000121000
72956,
73835,0.227563000
75244,
75245,0.000122000
75248,
75348,0.051269000
75349,0.000119000
75350,
75859,
76129,0.123744000
76130,0.000114000
76131,
76134,
76153,
76264,0.048608000
76265,
76266,0.000081000
76299,
76300,0.000096000
76493,
76494,0.000096000
76497,
76578,
76580,0.000116000
76636,
76689,0.095090000
76690,0.000105000
76691,
76906,0.132706000
76908,0.000098000
76909,
76912,
76947,
77098,0.047969000
77160,
77163,0.000096000
77772,
77773,0.000102000
77777,
77786,
78061,0.048304000
78308,
78310,0.000105000
78604,
78609,0.000317000
78611,
78716,
79017,0.047832000
79232,
79233,0.000104000
79790,
79796,0.000284000
79801,
79866,
80073,0.048652000
80119,
80120,0.000093000
80144,
80145,0.000101000
80796,
80799,0.000117000
80806,
81683,0.174584000
81684,0.000107000
81685,
81695,
82046,0.093823000
82048,0.000194000
82049,
82166,
82167,0.000099000
82170,
82683,0.111279000
82684,0.000116000
82685,
82729,
83020,0.067651000
83025,0.000131000
83026,
83544,
83546,0.000106000
83556,
83627,
84116,0.047946000
84520,
84521,0.000096000
85232,
85233,0.000098000
85238,
85255,
85464,0.048133000
85849,
85850,0.000100000
87279,
87670,0.069176000
87672,0.000089000
87673,
87759,
88638,0.086916000
88639,0.000111000
88640,
90270,
90571,
90574,0.000098000
91491,
91502,0.236955000
92162,0.115424000
92163,0.000102000
92164,
92199,
92572,0.086494000
92573,0.000112000
92574,
92909,
92910,0.000100000
92913,
93249,0.063223000
93250,0.000120000
93251,
93311,
93704,0.059274000
93708,0.000125000
93709,
94387,
94390,0.000184000
94395,
94518,
94764,0.063070000
94765,0.000113000
94766,
95320,0.143627000
95321,0.000110000
95322,
95325,
95371,
95584,0.047462000
95629,
95630,0.000102000
95768,
95769,0.000101000
95778,
95813,
96036,0.047649000
96309,
96310,0.000097000
96807,
96808,0.000101000
96821,
96845,
97022,0.047499000
97262,
97264,0.000105000
97813,
97814,0.000097000
97817,
98686,0.191083000
98687,0.000107000
98688,
98774,
99176,0.084354000
99178,0.000126000
99179,
99346,
99348,0.000088000
99355,
100114,0.127305000
100115,0.000112000
100116,
100158,
100672,0.074472000
100678,0.000341000
100679,
101158,
101159,0.000111000
101166,
101174,
101462,0.048005000
101667,
101668,0.000095000
102295,
102296,0.000104000
102300,
102322,
102508,0.047934000
102819,
102820,0.000099000
103723,
104317,0.157623000
106192,
106194,0.000110000
106199,
106660,0.110792000
106662,0.000117000
106663,
106669,
107232,0.111021000
107234,0.000101000
107235,
107696,
107698,0.000096000
107709,
108146,0.110937000
108147,0.000117000
108148,
108513,
108518,0.000256000
108520,
108929,0.103299000
108930,0.000128000
108931,
108995,
109800,0.159174000
109801,0.000110000
109802,
109893,
109894,0.000092000
109905,
109924,
110100,0.048119000
110310,
110317,0.000474000
110393,
110817,0.114205000
110819,0.000111000
110820,
111309,
111311,0.000104000
111315,
111840,0.103047000
111841,0.000121000
111842,
112366,
112367,0.000109000
112372,
112790,0.111246000
112791,0.000118000
112792,
113370,
113372,0.000085000
113377,
114176,0.172616000
114177,0.000136000
114178,
114190,
114191,0.000098000
114675,
115005,
115234,0.048472000
115322,
115323,0.000102000
115957,
115958,0.000125000
115964,
116444,0.094993000
116445,0.000119000
116446,
117323,
117825,0.181969000
117828,
117829,0.000119000
118235,
118236,0.000105000
118240,
118898,0.127375000
118899,0.000114000
118900,
119842,
120198,0.062173000
120200,0.000108000
120201,
120784,
120785,0.000107000
120790,
121844,0.167130000
121845,0.000120000
121846,
122492,
122493,0.000108000
122496,
122793,0.103160000
122794,0.000119000
122795,
123231,
123232,0.000111000
123238,
124122,0.226226000
125100,
125102,0.000105000
125525,
125526,0.000109000
125531,
125940,0.111229000
125941,0.000113000
125942,
126523,
126525,0.000114000
126540,
127201,0.102869000
127204,0.000113000
127205,
127905,
127906,0.000107000
127910,
127942,
128113,0.049156000
128333,
128334,0.000112000
128401,
128756,0.096314000
128762,0.000103000
128763,
129087,
129088,0.000107000
129109,
129552,0.118941000
129553,0.000107000
129554,
129872,
129884,0.000188000
129901,
130664,0.182740000
131039,
131040,0.000096000
131250,
131251,0.000095000
131254,
131260,
131339,
131534,0.047996000
131622,0.048356000
131623,0.000113000
131624,
131951,
131952,0.000099000
132049,
132154,
132468,0.047846000
132471,
132472,0.000121000
132959,
132960,0.000101000
133434,
133435,0.000114000
133442,
133914,0.110838000
133915,0.000114000
133916,
134440,
134442,0.000077000
134447,
134449,
134657,0.047861000
134955,
134956,0.000122000
135990,
137263,0.196445000
137314,
137315,0.000098000
138651,
139470,0.114554000
139471,0.000113000
139472,
140760,
140941,
140942,0.000095000
140984,
141244,0.047794000
141505,
141507,0.000096000
141682,
141684,0.000097000
141691,
142208,0.095339000
142209,0.000112000
142211,
142313,
142474,
142477,0.000107000
143007,0.128586000
143008,0.000109000
143009,
143018,
143086,
143405,0.047938000
143417,
143419,0.000088000
144117,
144118,0.000095000
144126,
144172,
144491,0.048201000
144627,
144628,0.000108000
144737,
144738,0.000122000
144744,
144767,
145089,0.047890000
145459,
145461,0.000110000
146423,
146424,0.000101000
146429,
146504,
146766,0.047870000
146778,
146781,0.000084000
147359,
147372,0.000734000
147379,
148056,0.157788000
148058,
148059,0.000134000
148088,
148871,0.121278000
148874,0.000091000
148875,
148963,
148964,0.000116000
148970,
149551,0.111260000
149552,0.000110000
149553,
149620,
150112,0.079519000
150113,0.000105000
150114,
150591,
150592,0.000097000
150595,
150658,
150907,0.048207000
151004,
151005,0.000100000
151681,
151686,0.000229000
151698,
151720,
151914,0.047691000
152134,
152135,0.000096000
152926,
154606,0.199044000
155507,
155509,0.000102000
155549,
155963,0.088480000
155967,0.000108000
155968,
157335,
157726,
157729,0.000151000
158772,0.223547000
158861,
159340,0.085094000
159341,0.000113000
159342,
159395,
159763,0.071227000
159764,0.000108000
159765,
159906,
159907,0.000096000
159910,
160423,0.095319000
160426,0.000121000
160427,
160441,
160638,
160639,0.000098000
161093,0.140337000
161094,0.000109000
161095,
161098,
161170,
161402,0.047936000
161476,
161477,0.000135000
161909,
161911,0.000091000
161916,
161966,
162301,0.048626000
162414,
162418,0.000100000
162906,
162907,0.000080000
162915,
162938,
163214,0.048303000
163454,
163455,0.000099000
164152,
164153,0.000114000
164162,
164173,
164388,0.050843000
164498,
164499,0.000097000
165272,
165274,0.000106000
165278,
166806,0.244491000
168439,
168440,0.000102000
168444,
169180,0.110156000
169190,0.000078000
169193,
169376,
169378,0.000181000
169388,
169858,0.056955000
170146,
170147,0.000098000
170278,
171132,0.067890000
171133,0.000110000
171134,
172090,
172093,0.000099000
172099,
172132,
172454,0.047540000
172773,
172774,0.000104000
173466,
173470,0.000071000
173485,
173491,
173715,0.048103000
173953,
173954,0.000099000
175999,
177549,0.234389000
178471,
178472,0.000105000
178476,
179019,0.103052000
179020,0.000127000
179021,
179589,
179590,0.000108000
179596,
180011,0.110843000
180013,0.000118000
180014,
180428,
180429,0.000111000
180432,
180474,
180627,0.047881000
180696,
180697,0.000110000
180890,
180891,0.000104000
180896,
180898,
181080,0.047799000
181168,
181169,0.000112000
181223,
181454,0.078902000
181455,0.000121000
181456,
181770,
181771,0.000119000
181774,
182159,0.127291000
182160,0.000115000
182161,
182423,
182425,0.000104000
182431,
182659,0.110915000
182660,0.000136000
182661,
183003,
183005,0.000110000
183015,
183544,0.106536000
183547,0.000098000
183548,
184683,
184685,0.000114000
184692,
185008,0.103400000
185009,0.000119000
185010,
185487,
185488,0.000122000
185491,
185955,0.224621000
186623,
186624,0.000119000
187153,
187983,0.245050000
242087,
242088,0.000105000
242312,
242313,0.000119000
242318,
242528,0.111220000
242529,0.000120000
242530,
243173,
243174,0.000117000
243177,
244212,0.111085000
244213,0.000114000
244214,
244482,
244483,0.000115000
244486,
244741,0.103284000
244742,0.000119000
244743,
244951,
244952,0.000112000
244956,
245281,0.111558000
245282,0.000134000
245283,
245582,
245583,0.000106000
245587,
245987,0.110848000
245988,0.000118000
245989,
246431,
246432,0.000117000
246436,
246725,0.143221000
246726,0.000114000
246727,
246959,
246960,0.000118000
246965,
247213,0.102991000
247214,0.000124000
247215,
247681,
247682,0.000114000
247685,
248147,0.216338000
248525,
248526,0.000100000
248910,
248911,0.000104000
248914,
249366,0.153797000
249496,
249497,0.000100000
249501,
249542,
249632,0.048618000
249633,
249634,0.000086000
249768,
249769,0.000100000
250200,
250203,0.000129000
250213,
250408,
250661,0.048075000
251083,
251084,0.000110000
251233,
251234,0.000104000
251239,
251446,0.103353000
251448,0.000118000
251450,
251678,
251679,0.000115000
251682,
251821,0.128446000
251822,0.000125000
251823,
252123,
252536,0.155552000
254398,
254399,0.000113000
254429,
254430,0.000103000
254435,
254988,0.175160000
254989,0.000120000
254990,
255027,
255495,0.090459000
255496,0.000108000
255497,
255613,
255614,0.000098000
255617,
255949,0.079130000
255951,0.000116000
255952,
255992,
256069,
256071,0.000116000
256346,0.143741000
256347,0.000117000
256348,
256355,
256413,
256536,0.047681000
256541,
256542,0.000098000
256785,
256786,0.000111000
256789,
256800,
256928,0.048583000
256972,
256973,0.000087000
257080,
257081,0.000106000
257084,
257094,
257229,0.048049000
257460,
257462,0.000111000
257920,
257922,0.000116000
257928,
258010,
258312,0.048683000
258393,
258394,0.000097000
258882,
258884,0.000104000
258895,
259618,0.152036000
259696,
259697,0.000101000
259730,
259917,0.073539000
259918,0.000123000
259919,
260126,
260127,0.000078000
260133,
260500,0.094915000
260501,0.000105000
260502,
260509,
260545,
260740,0.047917000
260741,
260742,0.000094000
260852,
260853,0.000095000
261271,
261272,0.000099000
261278,
261373,
261553,0.047706000
261716,
261717,0.000102000
262388,
262482,
262483,0.000104000
262497,
262701,0.048484000
262810,
262812,0.000144000
263213,
263812,0.230581000
264040,
264041,0.000103000
264049,
264203,0.056834000
264204,0.000104000
264205,
264786,
265061,0.111459000
265062,0.000112000
265063,
265652,
265876,0.054869000
265877,0.000107000
265878,
265916,
266175,0.072416000
266176,0.000113000
266177,
266357,
266358,0.000111000
266366,
266491,
266493,0.000092000
266500,
266699,0.047751000
266740,
266741,0.000092000
267143,
267144,0.000107000
267148,
267173,
267358,0.048537000
267359,
267360,0.000100000
267663,
267666,0.000099000
267674,
267719,
267890,0.048358000
267967,
267968,0.000109000
268019,
268020,0.000104000
268023,
268035,
268181,0.048319000
268288,
268289,0.000093000
268718,
268719,0.000100000
268722,
268734,
268916,0.048521000
268957,
268959,0.000111000
269329,
269330,0.000104000
269334,
270054,0.202204000
270150,
270151,0.000107000
270172,
270665,0.151228000
270670,0.000122000
270671,
270723,
270724,0.000096000
270733,
271141,0.111624000
271142,0.000126000
271143,
271150,
271343,0.094017000
271346,0.000101000
271348,
271484,
271486,0.000097000
271490,
271503,
271629,0.048136000
271699,
271700,0.000097000
272058,
272059,0.000105000
272062,
272076,
272132,0.047790000
272217,
272218,0.000109000
272778,
272983,0.095704000
272985,0.000115000
272986,
273042,
273093,
273095,0.000096000
273434,
273439,0.238256000
273440,
273441,0.000076000
273862,0.204243000
274978,
274979,0.000114000
275592,
275593,0.000112000
275632,
275662,
275847,0.047939000
275848,
275849,0.000082000
275956,
275957,0.000098000
276493,
276955,0.203152000
277262,
277263,0.000104000
277476,
277477,0.000105000
277481,
277712,0.111183000
277713,0.000120000
277714,
277960,
277964,0.000092000
277969,
278182,0.103365000
278184,0.000133000
278185,
278251,
278252,
278254,
278271,
278437,0.047838000
278441,
278442,0.000088000
278513,0.048393000
278514,
278515,0.000089000
278678,
278680,0.000101000
279010,
279011,0.000116000
279015,
279320,0.095443000
279321,0.000104000
279322,
279574,
279575,0.000110000
280381,
280383,0.000112000
280394,
280951,0.055571000
280952,0.000119000
280953,
280977,
281002,
281453,0.048018000
281455,
281456,0.000090000
281514,
281516,0.000108000
281716,
281734,
281832,0.047860000
281834,
281835,0.000082000
282295,
282296,0.000094000
282602,
282603,0.000110000
282610,
283029,0.111195000
283030,0.000119000
283031,
283316,
283318,0.000122000
283321,
283323,
283573,0.047962000
284214,
284216,0.000105000
284224,
284873,0.102863000
284875,0.000126000
284876,
285397,
285398,0.000101000
285401,
285920,0.162749000
286539,
286540,0.000112000
286965,
286967,0.000090000
286999,
287216,0.095418000
287217,0.000109000
287218,
287297,
287298,0.000093000
287301,
287822,0.242881000
288684,
288685,0.000097000
288790,
288791,0.000097000
288794,
288844,
288845,0.000088000
288925,0.064666000
288926,0.000101000
288927,
288930,
289006,
289007,0.000099000
289073,0.065582000
289074,0.000106000
289075,
289078,
289164,
289165,0.000089000
289237,0.065611000
289238,0.000108000
289239,
289245,
289319,
289320,0.000091000
289358,0.051112000
289359,0.000104000
289360,
289368,
289463,
289464,0.000103000
289494,
289661,0.048216000
289777,
289778,0.000094000
289798,
289799,0.000100000
290215,
290216,0.000097000
290219,
290352,0.068202000
290353,0.000122000
290354,
291081,
291082,0.000111000
291116,
291372,0.086894000
291373,0.000110000
291374,
291497,
291498,0.000104000
291512,
291956,0.202899000
292671,
292673,0.000109000
292687,
292870,0.055673000
292871,0.000117000
292872,
293167,
293168,0.000108000
293171,
293175,
293325,0.048108000
293409,
293410,0.000098000
293895,
293897,0.000097000
293903,
293979,
294183,0.047862000
294259,
294260,0.000101000
294417,
294418,0.000106000
294421,
294452,
294519,
294521,0.000093000
294661,0.047955000
294777,
294779,0.000093000
295275,
295276,0.000105000
295279,
295297,
295406,0.047785000
295459,
295460,0.000104000
295864,
295866,0.000095000
295869,
296300,0.159088000
296301,0.000107000
296302,
296329,
296451,0.066213000
296452,0.000106000
296453,
296528,
296529,0.000100000
296532,
296858,0.111507000
296859,0.000111000
296860,
296893,
297034,0.071756000
297035,0.000114000
297036,
297477,
297478,0.000098000
297481,
297483,
297600,0.047800000
297651,
297652,0.000104000
298043,
298303,0.082074000
298304,0.000112000
298305,
298421,
298727,0.116291000
298728,0.000124000
298729,
298748,
298749,0.000097000
299201,
299263,
299264,0.000105000
299272,
299449,0.048026000
299623,
299624,0.000096000
300299,
300659,0.130951000
300661,0.000106000
300662,
301153,
301591,0.159064000
301861,
301862,0.000109000
301968,
301969,0.000096000
301972,
302031,
302034,0.000101000
302053,
302162,0.074854000
302163,0.000101000
302164,
302209,0.051367000
302210,0.000102000
302211,
302216,
302480,0.159304000
302481,0.000108000
302482,
302495,
302548,
302549,0.000095000
302722,0.114311000
302723,0.000123000
302724,
302736,
302737,0.000100000
302740,
302746,
302827,0.047822000
302862,
302863,0.000097000
303108,
303109,0.000119000
303113,
303190,
303345,0.047840000
303393,
303394,0.000086000
303444,
303445,0.000091000
303449,
303456,
303532,0.047658000
303621,
303622,0.000092000
303831,
303832,0.000093000
303835,
303878,
303967,0.047989000
304008,
304009,0.000111000
304301,
304302,0.000103000
304306,
304865,0.182904000
305034,
305035,0.000097000
305065,
305201,0.068342000
305202,0.000103000
305203,
305233,
305234,0.000096000
305237,
305568,0.143293000
305569,0.000106000
305570,
305579,
305714,
305715,0.000097000
305925,0.138601000
305926,0.000112000
305927,
305930,
305932,
306026,0.047920000
306067,
306068,0.000106000
306137,
306138,0.000095000
306256,
306257,0.000100000
306260,
306292,
306358,
306359,0.047953000
306400,
306401,0.000115000
306673,0.151009000
306674,
306675,0.000099000
306678,
307089,0.199747000
307880,
307974,
307975,0.000093000
308016,
308023,
308089,0.048278000
308125,0.067224000
308126,0.000108000
308127,
308501,
308899,0.212650000
308900,0.000131000
308901,
308902,
308904,0.000135000
308905,
308907,0.000090000
308909,
308911,0.000077000
309182,
309183,0.000105000
314547,
314549,0.000105000
314974,
314975,0.000120000
314981,
315322,0.125814000
315323,0.000102000
315324,
315633,
315634,0.000105000
315642,
316047,0.111326000
316048,0.000131000
316049,
316308,
316309,0.000093000
316312,
316591,0.111274000
316593,0.000117000
316594,
317107,
317108,0.000108000
317111,
317139,
317371,0.048721000
317625,
317626,0.000109000
318070,
318071,0.000104000
318077,
318094,
318242,
318372,0.047798000
318415,0.048487000
318416,0.000107000
318417,
318539,
318540,0.000117000
318673,
318676,0.000101000
318949,
319574,
319766,0.048122000
319985,
319987,0.000088000
320963,
321237,0.154916000
321238,0.000115000
321239,
321242,
321274,
321355,0.048048000
321356,
321358,0.000092000
321498,
321499,0.000093000
321511,
321529,
321629,0.048357000
321630,
321631,0.000086000
321691,
321693,0.000090000
321981,
321982,0.000110000
321985,
322176,0.102621000
322177,0.000120000
322178,
322578,
322580,0.000113000
322584,
322603,
322937,0.048097000
323262,
323263,0.000104000
323276,
323484,0.110835000
323485,0.000117000
323486,
323799,
323801,0.000097000
323804,
324382,0.248012000
325209,
325211,0.000100000
325240,
325241,0.000094000
325264,
325316,
325538,0.047760000
325545,
325547,0.000220000
325943,
325944,0.000109000
325947,
326342,0.079096000
326344,0.000088000
326345,
326402,
326541,
326542,0.000096000
327058,0.118399000
327060,0.000130000
327061,
327068,
327095,
327321,0.047906000
327418,
327420,0.000106000
327977,
327979,0.000141000
327987,
327996,
328241,0.048850000
328305,
328306,0.000103000
328616,
328617,0.000099000
328624,
328695,
329008,0.047883000
329124,
329126,0.000101000
330094,
330096,0.000102000
330114,
330166,
330473,0.047898000
330589,
330590,0.000102000
331542,
331543,0.000104000
331558,
332362,0.191391000
332363,0.000113000
332364,
332402,
332597,0.049400000
332598,0.000114000
332599,
332732,
332733,0.000104000
332736,
333431,0.094759000
333434,0.000112000
333435,
333533,
334203,0.102340000
334204,0.000110000
334205,
334326,
334327,0.000101000
334330,
334337,
334620,0.048445000
335285,
335287,0.000088000
335783,
335785,0.000096000
335789,
335925,
336175,0.047957000
336370,
336371,0.000113000
337592,
338046,0.204702000
338114,
338115,0.000110000
338122,
338157,
338250,0.047831000
338251,
338252,0.000083000
338260,
338261,0.000094000
338589,
338788,0.068780000
338789,0.000124000
338790,
339081,
339383,0.155135000
339384,0.000115000
339385,
339469,
339606,0.063568000
339607,0.000099000
339608,
339652,
339654,0.000098000
339658,
340054,0.143450000
340055,0.000107000
340056,
340102,
340166,
340167,0.000098000
340400,0.132757000
340401,0.000114000
340402,
340409,
340422,
340517,0.047718000
340546,
340547,0.000091000
340848,
340849,0.000118000
340854,
340861,
341008,0.048279000
341125,
341126,0.000099000
341310,
341311,0.000113000
341320,
341395,
341491,0.047936000
341591,
341592,0.000101000
342005,
342006,0.000110000
342012,
342038,
342191,0.049134000
342257,
342258,0.000105000
342631,
342632,0.000098000
342636,
343485,0.223178000
343487,0.000130000
343488,
343579,
343865,0.065008000
343866,0.000108000
343867,
344041,
344047,0.000101000
344078,
344618,0.095243000
344619,0.000111000
344620,
344679,
345359,0.086147000
345360,0.000114000
345361,
345901,
345902,0.000095000
345907,
345917,
346608,
347138,
347142,0.000090000
347946,
347947,0.000100000
347952,
347996,
348097,
348150,
348151,
348195,
348282,
348283,0.000097000
348311,0.047962000
348317,
348318,
348319,0.000089000
348320,0.000159000
348923,
349060,0.087884000
349061,0.000130000
349062,
349081,
349106,
349269,0.048053000
349270,
349272,0.000072000
349344,
349345,0.000085000
349892,
350892,0.223879000
354450,
354451,0.000099000
354946,
354947,0.000110000
354953,
355274,0.111416000
355276,0.000119000
355277,
355674,
355678,0.000270000
355689,
356079,0.103063000
356082,0.000131000
356083,
356581,
356582,0.000105000
356589,
357171,0.111252000
357172,0.000114000
357173,
357692,
357700,0.000212000
357721,
358207,0.110986000
358209,0.000118000
358210,
358739,
358740,0.000105000
358744,
359464,0.183801000
359684,
359685,0.000103000
360025,
360026,0.000107000
360031,
360405,0.103127000
360407,0.000110000
360408,
360447,
360728,0.096480000
360729,0.000112000
360730,
361275,
361276,0.000099000
361287,
362200,0.214809000
362369,
362371,0.000094000
362491,
362492,0.000103000
362495,
362501,
362548,
362653,0.047720000
362703,0.048721000
362704,0.000114000
362705,
363036,
363037,0.000101000
363629,
363630,0.000099000
363633,
363660,
363834,0.048077000
363996,
363997,0.000097000
364528,
364529,0.000109000
364535,
364982,0.111225000
364983,0.000119000
364984,
365352,
365353,0.000105000
365362,
366032,0.111078000
366033,0.000123000
366034,
366915,
366917,0.000109000
366925,
367636,0.104441000
367637,0.000118000
367638,
368446,
368447,0.000106000
368454,
369222,0.135401000
369223,0.000164000
369224,
369913,
369914,0.000108000
369919,
370599,0.111323000
370602,0.000129000
370603,
370698,
371523,0.130377000
371526,0.000116000
371527,
371570,
372021,0.093653000
372022,0.000119000
372023,
372111,
372528,0.096342000
372529,0.000114000
372530,
373020,
373021,0.000107000
373024,
373391,0.095100000
373393,0.000130000
373394,
374118,
374119,0.000101000
374122,
374177,
374366,0.047665000
374546,
374547,0.000108000
374874,
374875,0.000104000
374878,
375429,0.111243000
375430,0.000147000
375431,
375902,
375903,0.000111000
375911,
376454,0.102084000
376455,0.000112000
376456,
377208,
377478,0.077207000
377479,0.000115000
377480,
377509,
377895,0.078673000
377897,0.000112000
377898,
377931,
378151,0.096858000
378152,0.000113000
378153,
378512,
378513,0.000107000
378517,
378823,0.103251000
378824,0.000123000
378825,
379176,
379178,0.000106000
379183,
379556,0.103168000
379558,0.000115000
379559,
379885,
379886,0.000105000
379889,
380135,0.111258000
380136,0.000118000
380137,
380457,
380458,0.000107000
380462,
380722,0.102997000
380723,0.000122000
380724,
381039,
381040,0.000108000
381044,
381060,
381174,
381175,0.000108000
381182,
381183,0.048811000
381341,0.048151000
381342,0.000105000
381343,
381594,
381595,0.000100000
381628,
381671,
381802,0.048256000
381804,
381806,0.000110000
381886,
381887,0.000098000
382197,
382199,0.000106000
382203,
382506,0.102745000
382508,0.000113000
382509,
382834,
382835,0.000108000
382841,
383062,0.111230000
383063,0.000122000
383064,
383471,
383472,0.000106000
383475,
383516,
383713,0.048404000
383884,
383886,0.000108000
384266,
384267,0.000103000
384272,
384282,
384340,
384416,0.047766000
384478,0.048303000
384479,0.000104000
384480,
384766,
384859,0.047791000
384860,
384861,0.000090000
384992,
384993,0.000096000
385299,
385300,0.000101000
385305,
385344,
385477,0.047855000
385608,
385610,0.000101000
385636,
385637,
385638,
385639,
385640,
385806,0.048651000
385807,0.048938000
385808,0.049239000
385810,0.000095000
385811,
385969,
385970,0.000108000
386200,
386295,
386306,
386330,
386383,
386384,0.000099000
386399,
386473,0.048271000
386474,
386475,0.000088000
386487,0.048222000
386489,
386490,0.000090000
386771,0.115327000
386772,0.000113000
386773,
387508,
388204,0.210999000
389296,
389298,0.000105000
389632,
389633,0.000098000
389640,
390121,0.111508000
390122,0.000115000
390123,
390546,
390547,0.000110000
390550,
390835,0.103326000
390837,0.000121000
390838,
391346,
391700,0.118399000
391702,0.000105000
391703,
392035,
392036,0.000109000
392039,
392362,0.111490000
392363,0.000114000
392364,
392787,
392788,0.000109000
392791,
393531,0.183037000
393532,0.000111000
393533,
393836,
393837,0.000108000
393845,
394406,0.175262000
394408,0.000117000
394409,
394638,
394639,0.000100000
394645,
394942,0.094945000
394943,0.000112000
394944,
395250,
395251,0.000108000
395254,
395273,
395536,0.047726000
395743,
395745,0.000122000
395756,
396537,0.155181000
396539,
396540,0.000086000
396667,
396668,0.000097000
396700,
397067,0.107130000
