1453,0.218749,0.218749
19150,0.000243,0.19143575
19153,0.000164,0.16752678125
19157,0.000158,0.14660568359375
19160,0.00019,0.12830372314453126
19164,0.000253,0.11229738275146485
19168,0.000208,0.09828620990753174
19171,0.000121,0.08601555866909028
19175,0.000164,0.075284113835454
19179,0.000238,0.06590334960602225
19182,0.000136,0.05768243090526947
19187,0.000241,0.050502252042110785
19189,0.000159,0.04420934553684694
19192,0.000135,0.03870005234474107
19197,0.000178,0.03388479580164844
19201,0.000158,0.02966894632644238
20405,0.000584,0.026033328035637085
20407,0.000808,0.02288016203118245
20409,0.000966,0.020140891777284644
20412,0.001191,0.017772155305124063
20416,0.001405,0.015726260891983555
20421,0.001609,0.01396160328048561
20424,0.001845,0.012447027870424909
20425,0.002027,0.011144524386621795
20446,0.00055,0.00982020883829407
20448,0.000767,0.008688557733507312
20450,0.000958,0.007722238016818898
20452,0.001228,0.0069104582647165355
20456,0.001364,0.006217150981626968
20458,0.001595,0.005639382108923598
20462,0.00179,0.005158209345308148
20465,0.002011,0.004764808177144629
20489,0.000545,0.0042373321550015506
20490,0.000776,0.0038046656356263567
20491,0.00097,0.003450332431173062
20492,0.00119,0.003167790877276429
20493,0.001369,0.0029429420176168754
20495,0.001613,0.0027766992654147658
20497,0.001842,0.00265986185723792
20498,0.002029,0.00258100412508318
20517,0.00054,0.002325878609447782
20520,0.000787,0.0021335187832668095
20521,0.000953,0.001985953935358458
20525,0.001184,0.0018857096934386509
20527,0.001417,0.0018271209817588194
20530,0.001591,0.001797605859038967
20531,0.001821,0.001800530126659096
20532,0.002023,0.001828338860826709
20551,0.000439,0.0016546715032233704
20553,0.000663,0.0015307125653204491
20554,0.00088,0.0014493734946553931
20557,0.001096,0.001405201807823469
20559,0.001305,0.0013926765818455353
20560,0.001501,0.0014062170091148434
20561,0.001714,0.001444689882975488
20562,0.00193,0.0015053536476035518
20585,0.000424,0.001370184441653108
20589,0.000657,0.0012810363864464694
20590,0.000872,0.0012299068381406606
20591,0.001072,0.001210168483373078
20592,0.001306,0.0012221474229514432
20593,0.001492,0.001255878995082513
20594,0.001718,0.0013136441206971989
20595,0.001908,0.001387938605610049
20596,0.002131,0.001480821279908793
20606,0.000448,0.001351718619920194
20607,0.000678,0.0012675037924301698
20608,0.000882,0.0012193158183763987
20609,0.000979,0.001189276341079349
492311,0.000205,0.0010662417984444305
492318,0.00015,0.0009517115736388767
492323,0.000169,0.0008538726269340171
492327,0.00021,0.0007733885485672649
492330,0.000159,0.0006965899799963568
492333,0.000141,0.0006271412324968122
492337,0.000242,0.0005789985784347107
492339,0.000177,0.0005287487561303719
492343,0.000129,0.00047878016161407536
492346,0.000198,0.00044368264141231593
492350,0.000121,0.00040334731123577644
492356,0.000248,0.0003839288973313044
492358,0.000191,0.00035981278516489137
492361,0.000179,0.0003372111870192799
492365,0.000253,0.00032668478864186995
492434,0.011648,0.0017418491900616363
494852,0.000631,0.0016029930413039317
494855,0.000831,0.0015064939111409403
494856,0.000979,0.0014405571722483229
494857,0.001194,0.0014097375257172825
494858,0.00138,0.001406020335002622
494859,0.001595,0.0014296427931272944
494860,0.001828,0.0014794374439863825
494864,0.002022,0.0015472577634880846
494868,0.002247,0.0016347255430520739
494887,0.000444,0.0014858848501705646
494891,0.000657,0.001382274243899244
494892,0.00089,0.0013207399634118386
494893,0.001072,0.001289647467985359
494894,0.00131,0.0012921915344871891
494896,0.001515,0.0013200425926762906
494903,0.001722,0.0013702872685917543
494904,0.001949,0.001442626360017785
494905,0.002127,0.0015281730650155618
494924,0.000431,0.0013910264318886167
494925,0.000668,0.0013006481279025396
494926,0.000879,0.0012479421119147222
494927,0.001076,0.001226449347925382
494928,0.001287,0.0012340181794347092
494929,0.001488,0.0012657659070053704
494930,0.00161,0.0013087951686296991
494933,0.001829,0.0013738207725509867
494934,0.002028,0.0014555931759821135
494935,0.002234,0.0015528940289843492
494970,0.000554,0.0014280322753613057
494979,0.000779,0.0013469032409411425
494987,0.000964,0.0012990403358234997
494990,0.00114,0.0012791602938455624
494991,0.001374,0.0012910152571148671
494992,0.001587,0.0013280133499755087
494993,0.001787,0.0013853866812285703
494994,0.002001,0.001462338346074999
494998,0.002204,0.001555046052815624
494999,0.002405,0.001661290296213671
495022,0.000554,0.0015228790091869622
495023,0.000801,0.001432644133038592
495025,0.000969,0.0013746886164087678
495026,0.001193,0.0013519775393576717
495027,0.001381,0.0013556053469379627
495028,0.001621,0.0013887796785707176
495029,0.001813,0.001441807218749378
495030,0.002024,0.0015145813164057058
495036,0.002459,0.0016326336518549924
495057,0.000577,0.0015006794453731184
495065,0.000785,0.0014112195147014785
495072,0.00098,0.0013573170753637938
495073,0.001201,0.0013377774409433197
495074,0.001398,0.0013453052608254047
495075,0.001277,0.0013367671032222291
495088,0.00054,0.0012371712153194507
495090,0.000766,0.0011782748134045193
495092,0.000972,0.0011524904617289545
495093,0.001187,0.0011568041540128352
495096,0.001416,0.001189203634761231
495108,0.000433,0.001094678180416077
495109,0.000672,0.0010418434078640674
495111,0.000885,0.001022237981881059
495117,0.001071,0.0010283332341459266
495124,0.001297,0.0010619165798776858
495129,0.000427,0.0009825520073929752
495133,0.000658,0.0009419830064688532
495937,0.173357,0.022493860130660247
497066,0.218544,0.047000127614327716
539186,0.000214,0.04115186166253675
539189,0.000165,0.03602850395471966
539192,0.000212,0.0315514409603797
539195,0.000191,0.027631385840332236
539198,0.000137,0.024194587610290707
539202,0.000257,0.02120238915900437
539209,0.00011,0.018565840514128823
539213,0.00024,0.01627511044986272
539216,0.000215,0.01426759664362988
539220,0.000185,0.012507272063176146
539226,0.000235,0.010973238055279128
539228,0.000166,0.009622333298369238
539231,0.000142,0.008437291636073083
539234,0.000192,0.007406630181563947
539243,0.000138,0.006498051408868453
539409,0.045073,0.011319919982759897
540621,0.000569,0.00997605498491491
540622,0.00078,0.008826548111800546
540625,0.000969,0.007844354597825478
540627,0.001184,0.0070118102730972924
540629,0.001412,0.00631183398896013
540632,0.001605,0.005723479740340114
540654,0.000548,0.0050765447727976
540656,0.000723,0.0045323516761979
540658,0.000962,0.004086057716673162
540662,0.001175,0.003722175502089017
540664,0.00137,0.0034281535643278897
540666,0.001591,0.0031985093687869033
540681,0.000438,0.0028534456976885406
540682,0.000667,0.002580139985477473
540683,0.000864,0.002365622487292789
540686,0.00108,0.0022049196763811907
540687,0.001308,0.002092804716833542
540688,0.00149,0.002017454127229349
540707,0.000441,0.0018203973613256806
540711,0.000651,0.0016742226911599706
540712,0.000876,0.0015744448547649742
540713,0.001072,0.0015116392479193525
540714,0.001279,0.0014825593419294336
540717,0.001489,0.0014833644241882544
540719,0.001705,0.0015110688711647226
540739,0.00054,0.0013896852622691323
540741,0.000776,0.001312974604485491
540742,0.000957,0.0012684777789248045
