105,0.000125,0.000125
395,0.047439,0.00603925
462,0.000129,0.00530046875
1212,0.000397,0.0046875351562499995
1520,0.047929,0.01009271826171875
1699,7.9e-05,0.008841003479003906
2195,9.5e-05,0.0077477530441284175
2568,0.04791,0.012768033913612364
2747,9.6e-05,0.011184029674410819
3784,8.7e-05,0.009796900965109467
4280,0.048166,0.014593038344470784
4496,9.7e-05,0.012781033551411936
5239,0.000101,0.011196029357485444
6567,0.215106,0.036684775687799764
6607,0.000101,0.032111803726824796
7024,0.065611,0.0362992032609717
7025,0.000123,0.031777177853350234
7215,0.000106,0.027818280621681454
7856,0.142775,0.04218787054397127
7857,0.000125,0.03693001172597486
8561,0.168525,0.05337938526022801
8562,0.000112,0.046720962102699506
9689,0.000102,0.04089359183986207
10010,0.047948,0.04177539285987931
10243,0.000103,0.0365663437523944
10860,0.000101,0.0320081757833451
11213,0.047949,0.034000778810426964
11465,9.8e-05,0.029762931459123593
12945,0.1588,0.04589256502673314
14994,0.000106,0.0401692443983915
15483,0.103014,0.048024838848592565
15484,0.000127,0.042037608992518495
16008,0.000113,0.03679703286845368
16201,0.047828,0.03817590375989696
16359,0.000109,0.03341754078990984
16837,0.000118,0.029255098191171114
17276,0.103563,0.03854358591727473
17277,0.00011,0.03373938767761538
17855,0.11402,0.04377446421791346
17856,0.000113,0.03831678119067427
17963,0.000632,0.03360618354183999
18163,0.048299,0.03544278559910999
18400,0.000105,0.03102556239922124
18800,0.096376,0.03919436709931858
18801,0.000118,0.03430982121190376
19315,0.000116,0.030035593560415793
19729,0.111315,0.04019551936536382
19730,0.000119,0.03518595444469334
20198,0.000259,0.030820085139106675
20893,0.111154,0.04086182449671834
20894,0.000117,0.035768721434628545
21812,0.000113,0.03131175625529997
22479,0.103017,0.04027491172338747
22480,0.000116,0.035255047757964036
23193,9e-05,0.030859416788218533
24369,0.154028,0.04625548968969122
25989,0.000112,0.040487553478479814
26561,0.000113,0.03544073429366983
27261,0.110892,0.0448721425069611
27263,0.000104,0.039276124693590965
27852,0.00011,0.03438035910689209
28227,0.095131,0.04197418921853058
28228,0.000129,0.036743540566214254
28419,0.000121,0.03216572299543747
28634,0.048127,0.03416088262100779
28800,0.000114,0.029905022293381815
29138,0.102984,0.03903989450670909
29139,0.000125,0.03417553269337045
29520,0.000112,0.029917591106699146
29792,0.111365,0.04009851721836175
29793,0.000127,0.03510207756606653
30247,0.000107,0.030727692870308212
30673,0.047768,0.03285773126151968
30995,0.000118,0.02876526485382972
31320,0.000108,0.025183106747101006
31402,0.000276,0.02206971840371338
31583,0.047917,0.025300628603249206
31833,0.000102,0.022150800027843053
31956,0.048008,0.02538295002436267
31957,0.047931,0.028201456271317336
31958,0.000113,0.02469039923740267
31978,0.048817,0.027706224332727333
31979,0.0001,0.024255446291136414
32113,0.000106,0.021236765504744362
32328,0.000111,0.01859604481665132
32658,0.119245,0.031177164214569904
32661,0.000117,0.027294643687748667
32969,0.00011,0.023896563226780083
33417,0.106686,0.034245242823432574
33422,0.00024,0.0299945874705035
34265,0.000142,0.026263014036690565
34967,0.111361,0.036900262282104246
34970,0.000119,0.03230260449684121
35493,0.000107,0.02827815393473606
36146,0.110588,0.03856688469289405
36147,0.000124,0.0337615241062823
36804,0.000109,0.02955495859299701
37419,0.103113,0.03874971376887238
37421,0.00014,0.03392349954776333
38045,0.000102,0.029695812104292913
38544,0.110913,0.039847960591256296
38545,0.000129,0.03488309051734926
39190,0.000116,0.030537204202680603
39630,0.10225,0.03950130367734553
39631,0.000115,0.03457801571767734
40249,0.000159,0.03027563875296767
40910,0.118859,0.041348558908846714
40911,0.000115,0.03619436404524087
41474,0.000106,0.03168331853958576
41990,0.102525,0.04053852872213754
41994,0.000166,0.03549196263187035
42409,0.000116,0.031069967302886557
42965,0.111158,0.04108097139002574
