frame.number,tcp.analysis.ack_rtt
946189,
946550,
946551,0.000437000
946886,
947148,
947149,0.000460000
947350,
947596,
947597,0.000458000
947880,
947945,0.010018000
948631,0.102221000
949210,
949213,0.000464000
949810,
950326,
950329,0.000449000
950804,
951256,
951259,0.000477000
951269,
951663,0.120992000
951676,0.004019000
952205,
952208,
952285,0.171304000
952357,0.048390000
952414,
952438,0.014546000
952670,0.089480000
952892,
952895,0.000480000
953213,
953520,
953523,0.000474000
953711,
953926,
953927,0.000488000
954144,
954387,
954388,0.000457000
954596,
954867,
954870,0.000473000
955105,
955572,0.198615000
955580,
955815,
955817,0.000495000
956279,
956762,
956763,0.000472000
957870,
958138,
958141,0.000443000
958471,
958897,
958901,0.000470000
959586,
960672,
960681,0.000493000
960768,
961344,0.099826000
962911,
962914,0.000501000
962934,
964646,0.130740000
965402,
965412,0.000517000
965490,
965506,
965518,
965694,
966382,0.048660000
966579,0.048771000
967265,
967375,0.006278000
968832,0.097551000
969659,
969667,0.000526000
970786,
971152,
971153,0.000502000
971521,
971790,
971793,0.000452000
972050,
972369,
972370,0.000473000
972647,
973041,
973043,0.000484000
973353,
973752,
973755,0.000491000
973781,
973970,0.073688000
973988,0.004405000
974307,0.107163000
974455,
974457,0.000457000
974492,
974812,0.103051000
975156,
975157,0.000461000
975515,
976012,
976013,0.000465000
976419,
976946,
976949,0.000477000
977374,
977394,0.006606000
977787,0.089588000
977806,0.004069000
978126,0.108444000
978211,
978212,0.000443000
978242,
978578,0.103027000
978912,
978915,0.000445000
979343,
979707,
979708,0.000497000
979994,
980289,
980292,0.000459000
980656,
980706,0.014413000
980971,0.089437000
981211,
981214,0.000490000
981575,
981903,
981906,0.000491000
981916,
982245,0.099649000
982651,
982653,0.000460000
983195,
983354,0.011802000
983831,0.124224000
983898,0.016357000
984148,
984308,0.048305000
984437,
984953,
984955,0.000456000
984983,
984984,
985228,0.049511000
985423,
986024,0.122467000
986087,
986094,0.003304000
986096,
986100,
986132,
986360,0.048528000
986368,0.048293000
986890,0.167403000
987015,
987679,
987685,0.000454000
988090,
988586,
988591,0.000500000
988995,
