frame.number,tcp.analysis.ack_rtt
407196,0.077569000
407199,
407200,
407217,0.075946000
407219,
407220,
407266,0.075679000
407268,
407269,
407282,0.075687000
407283,0.075670000
407284,
407285,
407286,
407287,
407303,0.079833000
407304,
407305,
407334,0.083588000
407336,0.079985000
407337,
407338,
407339,
407340,
407358,0.083796000
407359,0.079959000
407360,0.079916000
407361,0.079893000
407362,0.079840000
407363,0.079802000
407364,0.079777000
407365,
407367,
407369,0.079946000
407370,
407371,
407372,
407373,
407374,
407375,
407377,
407378,
407379,
407380,
407381,
407382,
407383,
407401,0.080075000
407402,0.080032000
407403,0.075841000
407404,0.075788000
407405,0.075744000
407406,
407407,
407408,
407409,
407410,
407411,
407412,
407413,
407415,
407416,
407476,0.073860000
407478,
407479,
407514,0.080208000
407516,
407517,
407535,0.074025000
407536,
407537,
407602,0.073581000
407604,
407605,
407632,0.077848000
407633,
407634,
407663,0.076830000
407665,
407666,
407681,0.076685000
407682,0.076649000
407683,
407684,
407685,
407686,
407699,0.075523000
407700,
407701,
407752,0.075430000
407756,
407757,
407778,0.079423000
407779,0.075458000
407782,
407783,
407784,
407785,
407810,0.079634000
407811,0.079588000
407812,0.079556000
407813,0.079515000
407814,0.079470000
407815,0.079438000
407816,
407817,
407818,
407819,
407820,
407821,
407822,
407823,
407824,
407825,
407826,
407827,
407844,0.083138000
407845,0.079637000
407846,0.079595000
407848,
407849,
407850,
407851,0.079747000
407852,
407853,
407855,
407856,
407870,0.083534000
407871,0.083496000
407872,
407873,
407874,
407875,
407901,0.082080000
407902,0.075709000
407903,
407904,
407905,
407906,
407921,0.075853000
407923,
407924,
407942,0.071812000
407946,
407947,
408009,0.075699000
408010,
408011,
408082,0.078941000
408083,
408084,
408099,0.079071000
408101,0.079060000
408102,0.076069000
408103,
408104,
408105,
408107,
408108,
408109,
408134,0.071739000
408139,
408140,
408157,0.072059000
408159,
408160,
408179,0.077378000
408181,
408182,
408196,0.077606000
408197,0.077562000
408198,0.077537000
408199,0.077480000
408201,
408202,0.077587000
408203,
408204,
408205,
408206,
408207,
408208,
408209,
408234,0.081267000
408235,0.078045000
408236,
408237,0.078017000
408238,
408239,
408240,
408241,
408242,
408243,
408260,0.083049000
408261,0.082920000
408262,0.079057000
408263,0.079018000
408264,
408267,
408268,
408269,
408270,
408271,
408272,
408273,
408274,
408284,0.073859000
408285,
408286,
408303,0.077757000
408305,
408307,
408330,0.077669000
408338,
408339,
408365,0.075905000
408367,
408368,
408418,0.077516000
408419,
408420,
408471,0.071723000
408472,
408473,
408487,0.071693000
408488,
408489,
408505,0.077144000
408507,
408509,
408523,0.080424000
408524,0.076395000
408525,
408526,
408527,
408528,
408543,0.075294000
408544,
408545,
408572,0.073808000
408575,
408576,
408623,0.077943000
408624,0.077898000
408625,0.077865000
408626,0.077830000
408629,
408630,
408631,
408633,
408634,
408635,
408636,
408637,
408652,0.077914000
408653,0.077791000
408654,0.077771000
408655,0.077685000
408657,
408658,
408659,
408660,
408661,
408662,
408663,
408694,0.076512000
408695,0.076495000
408696,0.076456000
408697,
408698,
408699,
408700,
408701,
408702,
408728,0.080254000
408729,0.077816000
408730,
408731,
408732,
408733,
408756,0.078250000
408758,
408759,
408772,0.077721000
408774,
408776,
408796,0.075418000
408801,
408802,
408859,0.072055000
408861,
408863,
408926,0.075514000
408928,
408929,
408955,0.078029000
408956,
408957,
408982,0.076419000
408984,
408985,
409022,0.078605000
409027,
409028,
409049,0.081391000
409050,0.078352000
409052,
409054,
409056,
409058,
409087,0.077895000
409088,
409089,
409169,0.077402000
409170,0.077361000
409171,
409172,
409173,
409174,
409207,0.081649000
409208,0.081600000
409209,0.077841000
409210,0.077808000
409211,0.077755000
409213,
409214,
409215,
409216,
409217,
409218,
409220,
409221,
409222,
409223,
409241,0.077954000
409242,0.078114000
409243,
409244,0.078082000
409245,0.074334000
409246,
409247,
409248,
409249,
409250,
409251,
409252,
409264,0.077720000
409265,0.073385000
409266,
409267,
409268,
409269,
409276,0.073612000
409278,
409279,
409320,0.077731000
409321,
409322,
409377,0.076088000
409379,
409380,
409446,0.076049000
409448,
409449,
409473,0.073580000
409475,
409476,
409498,0.075889000
409499,
409500,
409519,0.078400000
409520,
409521,
409533,0.079466000
409534,0.079404000
409535,0.075766000
409536,
409537,
409539,
409542,
409544,
409545,
409572,0.075834000
409573,
409574,
409587,0.079753000
409588,0.075540000
409589,0.075468000
409590,0.075426000
409591,
409592,
409593,
409594,
409595,
409596,
409597,
409598,
409620,0.079657000
409621,0.079616000
409622,0.075794000
409623,
409624,
409625,
409626,
409627,
409628,
409645,0.079505000
409646,0.079435000
409647,0.079392000
409648,0.076054000
409649,0.075984000
409654,
409656,
409663,
409667,
409668,
409669,
409670,
409671,
409672,
409673,
409688,0.076183000
409689,
409690,
409698,0.071773000
409699,
409700,
409734,0.074278000
409735,
409736,
409761,0.071687000
409764,
409765,
409791,0.075966000
409792,
409793,
409814,0.077577000
409815,
409816,
409827,0.075724000
409828,
409829,
409850,0.077917000
409852,
409853,
409867,0.081929000
409868,0.081861000
409869,0.073978000
409871,
409872,
409873,
409874,
409875,
409876,
409893,0.073681000
409894,
409895,
409910,0.077799000
409911,0.077799000
409912,
409913,
409914,
409915,
409930,0.081781000
409931,0.077615000
409932,0.077589000
409933,0.077537000
409934,0.073770000
409935,
409936,
409937,
409938,
409939,
409940,
409941,
409942,
409943,
409944,
409965,0.078051000
409966,0.078014000
409967,0.077969000
409968,0.077944000
409969,
409970,
409971,
409972,
409973,
409974,
409975,
409976,
409985,0.077712000
409986,
409987,
409994,0.077656000
409995,
409996,
410012,0.075144000
410013,
410015,
410027,0.071617000
410028,
410030,
410046,0.072558000
410048,
410049,
410075,0.072070000
410076,
410077,
410086,0.071707000
410087,
410088,
410116,0.072059000
410117,
410118,
410141,0.074447000
410142,
410143,
410148,0.077840000
410149,
410150,
410162,0.081639000
410163,0.078054000
410164,
410165,
410166,
410167,
410174,0.077834000
410175,0.077810000
410176,
410177,
410178,
410179,
410191,0.078012000
410192,0.077967000
410193,0.077943000
410194,0.077896000
410195,0.077855000
410197,
410198,
410199,
410200,
410202,
410203,
410204,
410205,
410206,
410207,
410220,0.077534000
410221,0.077466000
410222,0.077424000
410223,
410224,
410225,
410226,
410227,
410228,
410233,0.081175000
410234,
410235,
410240,0.081592000
410241,0.077757000
410242,
410243,
410244,
410245,
410279,0.079830000
410280,
410281,
410324,0.079666000
410325,
410326,
410361,0.081085000
410362,
410363,
410389,0.079163000
410390,0.073428000
410392,
410393,
410394,
410395,
410449,0.081586000
410450,
410451,
410467,0.079185000
410468,0.075717000
410469,
410470,
410471,
410472,
410493,0.075764000
410494,0.075739000
410496,
410497,
410498,
410499,
410511,0.075809000
410512,0.075767000
410513,
410514,
410515,
410516,
410524,0.075494000
410525,0.075423000
410526,0.075377000
410527,
410529,
410531,
410532,
410533,
410534,
410555,0.079582000
410556,0.079531000
410557,0.075899000
410558,0.075874000
410559,
410560,
410561,
410562,
410564,
410565,
410566,
410568,
410587,0.081722000
410589,
410590,
410606,0.081934000
410607,0.078032000
410609,
410610,
410611,
410612,
410631,0.081995000
410632,0.071711000
410634,
410636,
410637,
410638,
410685,0.076300000
410686,
410687,
410706,0.071425000
410707,
410708,
410730,0.072308000
410731,
410732,
410747,0.076195000
410749,
410751,
410775,0.071758000
410777,
410778,
410808,0.072075000
410809,
410811,
410833,0.075687000
410834,
410835,
410851,0.075786000
410852,0.075762000
410853,
410855,
410856,
410857,
410872,0.077663000
410874,
410875,
410884,0.081615000
410885,0.077710000
410887,
410888,
410889,
410890,
410911,0.084085000
410912,0.084045000
410913,0.079923000
410914,0.079865000
410915,
410917,
410918,
410919,
410920,
410921,
410922,
410923,
410947,0.084858000
410948,0.084805000
410949,0.079083000
410950,
410951,
410953,
410955,
410956,
410957,
410971,0.077781000
410972,0.077757000
410974,
410975,
410976,
410977,
410999,0.078095000
411000,0.078053000
411001,
411002,
411003,
411004,
411014,0.071576000
411016,
411017,
411042,0.072198000
411043,
411044,
411055,0.071740000
411057,
411058,
411079,0.073942000
411080,
411081,
411098,0.071712000
411099,
411100,
411121,0.071549000
411125,
411126,
411146,0.072080000
411147,
411148,
411153,0.071843000
411154,
411155,
411163,0.075639000
411164,
411165,
411176,0.073982000
411177,
411178,
411190,0.073872000
411191,
411192,
411201,0.077842000
411202,
411203,
411212,0.075702000
411213,0.075648000
411214,0.075605000
411215,0.075589000
411216,
411217,
411218,
411219,
411220,
411221,
411222,
411223,
411236,0.074649000
411237,
411238,
411248,0.078672000
411249,0.078648000
411250,0.076155000
411251,0.076127000
411252,
411253,
411254,
411255,
411256,
411257,
411258,
411259,
411266,0.075425000
411267,0.075384000
411268,
411269,
411270,
411271,
411285,0.073650000
411286,
411287,
411295,0.071703000
411296,
411297,
411317,0.071994000
411318,
411319,
411337,0.072587000
411338,
411339,
411359,0.072015000
411360,
411361,
411375,0.071922000
411376,
411377,
411387,0.071713000
411388,
411389,
411396,0.072135000
411397,
411398,
411432,0.076155000
411433,
411434,
411446,0.077278000
411448,
411449,
411487,0.080063000
411488,
411489,
411512,0.081480000
411513,0.077275000
411514,0.077204000
411515,0.077160000
411516,
411517,
411518,
411519,
411520,
411521,
411522,
411523,
411534,0.081727000
411535,0.077744000
411536,0.073692000
411537,
411538,
411539,
411540,
411541,
411542,
411557,0.077927000
411558,0.077883000
411559,
411560,
411561,
411562,
411565,0.081268000
411566,0.077847000
411567,0.077897000
411569,
411570,
411571,
411572,
411573,
411575,
411580,0.077864000
411581,
411582,
411602,0.077888000
411603,
411605,
411615,0.075769000
411616,
411617,
411683,0.082997000
411685,0.075948000
411686,
411687,
411688,
411689,
411700,0.075624000
411703,
411704,
411739,0.075919000
411741,
411742,
411746,0.075620000
411747,
411748,
411786,0.073733000
411788,
411789,
411798,0.072595000
411799,
411800,
411821,0.073801000
411822,
411823,
411831,0.072462000
411833,
411834,
411867,0.078236000
411869,
411870,
411879,0.082296000
411880,0.082244000
411881,0.077734000
411882,0.077710000
411883,0.077656000
411885,
411886,
411887,
411888,
411889,
411890,
411891,
411892,
411894,
411895,
411906,0.077306000
411907,0.077431000
411908,
411909,
411910,
411911,
411928,0.077880000
411929,0.077839000
411930,
411931,
411932,
411933,
411965,0.081982000
411967,
411968,
411976,0.081822000
411977,0.077880000
411978,0.073802000
411981,
411982,
411984,
411986,
411987,
411989,
412059,0.073776000
412061,
412062,
412097,0.077671000
412099,
412100,
412117,0.077998000
412118,
412119,
412133,0.077643000
412134,
412135,
412160,0.080070000
412161,0.073972000
412162,
412163,
412164,
412165,
412226,0.077690000
412227,
412228,
412243,0.073966000
412244,
412245,
412255,0.073773000
412256,
412257,
412302,0.079745000
412303,0.075666000
412304,0.075592000
412305,
412306,
412307,
412308,
412309,
412310,
412327,0.080078000
412328,0.080053000
412329,0.080002000
412330,0.079987000
412331,0.076255000
412333,
412335,
412336,
412338,
412339,
412340,
412341,
412342,
412343,
412360,0.079530000
412362,
412363,0.076014000
412364,
412365,
412366,
412380,0.079929000
412381,
412382,
412409,0.079561000
412410,0.075645000
412412,
412413,
412414,
412415,
412429,0.080052000
412430,
412431,
412449,0.083767000
412450,
412451,
412471,0.079556000
412472,
412473,
412485,0.079838000
412486,
412487,
412505,0.083840000
412506,0.079968000
412507,
412508,
412509,
412510,
412537,0.080993000
412538,0.080967000
412539,
412540,
412541,
412542,
412549,0.075737000
412551,
412552,
412556,0.079513000
412557,
412558,
412559,0.075899000
412560,
412561,
412634,0.080211000
412635,0.080170000
412636,0.080117000
412637,
412638,
412639,
412640,
412641,
412642,
412668,0.079602000
412669,0.079564000
412670,
412671,0.079522000
412672,0.079483000
412673,0.076210000
412674,
412675,
412676,
412677,
412678,
412679,
412680,
412681,
412682,
412683,
412691,0.080051000
412692,
412693,
412697,0.079901000
412698,
412699,
412709,0.080430000
412710,0.080385000
412713,
412714,
412715,
412716,
412734,0.079783000
412735,0.076018000
412736,
412737,
412738,
412739,
412759,0.078068000
412760,
412761,
412773,0.077902000
412774,
412775,
412785,0.073769000
412786,
412787,
412796,0.077517000
412797,
412798,
412809,0.074698000
412810,
412811,
412829,0.078247000
412830,
412831,
412833,0.076204000
412836,
412837,
412852,0.071914000
412853,
412854,
412877,0.077539000
412878,
412879,
412902,0.071395000
412903,
412904,
412919,0.075524000
412920,
412921,
412930,0.079499000
412931,0.075636000
412932,0.075587000
412933,
412934,
412935,
412936,
412937,
412938,
412947,0.079422000
412948,0.079387000
412949,0.079345000
412950,0.075561000
412951,
412952,
412953,
412954,
412955,
412956,
412957,
412958,
412970,0.081045000
412972,
412973,
412982,0.079494000
412983,0.079451000
412984,
412985,
412986,
412987,
412994,0.079863000
412995,0.079821000
412996,
412997,
412998,
412999,
413010,0.071923000
413012,
413013,
413045,0.075517000
413047,
413048,
413053,0.075753000
413054,
413055,
413064,0.075782000
413065,
413066,
413087,0.079513000
413088,0.075914000
413089,0.075487000
413092,
413093,
413094,
413095,
413096,
413097,
413103,0.075684000
413104,
413105,
413119,0.073950000
413120,
413121,
413162,0.072012000
413164,
413166,
413189,0.075795000
413191,
413192,
413212,0.076436000
413213,
413214,
413229,0.079876000
413230,0.079835000
413231,0.076025000
413232,0.075984000
413233,0.075942000
413236,
413237,
413238,
413239,
413240,
413241,
413242,
413243,
413244,
413245,
413250,0.079616000
413251,
413252,
413260,0.074340000
413264,
413265,
413273,0.075597000
413274,0.075553000
413275,
413276,
413277,
413280,
413291,0.075248000
413293,
413294,
413301,0.079349000
413302,0.075410000
413303,
413304,
413305,
413306,
413309,0.071746000
413311,
413312,
413321,0.071431000
413322,
413323,
413329,0.071878000
413330,
413331,
413351,0.072080000
413352,
413353,
413360,0.075717000
413361,0.075683000
413363,
413364,
413365,
413366,
413376,0.075922000
413377,
413378,
413388,0.075780000
413389,
413390,
413420,0.075904000
413421,
413422,
413434,0.071871000
413437,
413438,
413461,0.072860000
413462,
413463,
413469,0.073528000
413470,
413471,
413474,0.077600000
413475,0.077555000
413476,0.077522000
413477,
413478,
413479,
413480,
413481,
413482,
413489,0.081357000
413490,0.077836000
413491,
413492,
413493,
413494,
413501,0.078280000
413502,0.074319000
413503,
413504,
413505,
413506,
413514,0.077738000
413521,
413522,
413538,0.082102000
413539,0.077993000
413540,0.077948000
413541,0.073962000
413542,
413543,
413544,
413545,
413546,
413547,
413548,
413549,
413576,0.077961000
413577,
413578,
413604,0.081198000
413605,
413606,
413614,0.075593000
413615,
413616,
413621,0.075758000
413622,
413623,
413625,0.075951000
413627,
413628,
413641,0.075943000
413642,
413643,
413656,0.077722000
413659,
413660,
413682,0.077565000
413685,
413686,
413697,0.077768000
413699,
413700,
413711,0.075962000
413712,
413713,
413722,0.076106000
413724,
413725,
413743,0.075776000
413744,
413745,
413746,0.076094000
413749,
413750,
413761,0.079597000
413762,0.075809000
413764,
413765,
413766,
413767,
413783,0.079929000
413784,0.075587000
413785,0.075560000
413786,
413787,
413788,
413789,
413790,
413791,
413813,0.077966000
413817,
413818,
413832,0.073858000
413833,
413834,
413845,0.077845000
413846,0.077831000
413847,0.077798000
413848,
413849,
413850,
413851,
413852,
413853,
413864,0.077993000
413866,
413867,
413871,0.074438000
413875,
413876,
413894,0.076009000
413896,
413897,
413905,0.076098000
413906,
413907,
413928,0.079772000
413929,0.075724000
413930,
413931,
413932,
413933,
413941,0.073446000
413942,
413943,
413962,0.071729000
413963,
413964,
413968,0.071599000
413969,
413970,
413975,0.071857000
413976,
413977,
414017,0.083622000
414018,
414019,
414024,0.083909000
414025,0.083586000
414027,
414028,
414029,
414030,
414041,0.083887000
414042,0.083861000
414043,0.079709000
414046,
414047,
414048,
414049,
414050,
414051,
414091,0.083538000
414092,0.083405000
414093,
414094,
414095,
414096,
414117,0.081623000
414118,0.077577000
414119,
414120,
414121,
414122,
414155,0.077836000
414156,0.077791000
414157,0.077758000
414158,
414159,
414160,
414161,
414162,
414163,
414168,0.073814000
414169,
414170,
414189,0.075508000
414190,
414191,
414196,0.075783000
414197,
414198,
414206,0.075881000
414207,
414208,
414214,0.075934000
414220,
414221,
414230,0.079813000
414231,
414232,
414251,0.080682000
414252,
414253,
414274,0.077289000
414275,
414276,
414285,0.077917000
414286,0.073904000
414287,
414288,
414289,
414290,
414313,0.073972000
414314,
414315,
414342,0.075598000
414343,0.075551000
414345,
414346,
414347,
414348,
414360,0.075882000
414361,0.075844000
414362,0.075801000
414363,
414364,
414365,
414366,
414367,
414368,
414371,0.075982000
414373,
414374,0.076113000
414375,
414377,
414378,
414416,0.075793000
414418,
414419,
414440,0.080140000
414441,0.075872000
414442,0.075828000
414443,0.075790000
414444,
414446,
414447,
414448,
414449,
414450,
414451,
414452,
414468,0.075757000
414469,
414470,
414484,0.073878000
414485,
414486,
414496,0.073864000
414497,
414498,
414514,0.075642000
414517,
414518,
414525,0.075429000
414526,
414527,
414540,0.075722000
414541,
414542,
414553,0.075150000
414554,
414555,
414583,0.076124000
414587,
414588,
414634,0.076000000
414635,0.075954000
414638,
414639,
414640,
414641,
414664,0.071522000
414665,
414666,
414698,0.071843000
414699,
414700,
414715,0.075744000
414718,
414719,
414728,0.075867000
414729,0.075827000
414730,0.075785000
414731,
414732,
414733,
414734,
414735,
414736,
414752,0.077049000
414753,
414754,
414783,0.080365000
414784,0.076795000
414786,
414787,
414788,
414789,
414817,0.075362000
414823,
414824,
414826,0.075655000
414827,0.075630000
414828,
414829,
414830,
414831,
414854,0.083025000
414856,
414857,
414865,0.081690000
414866,0.077713000
414867,
414868,
414869,
414870,
414873,0.077570000
414874,
414875,
414886,0.075773000
414892,0.075821000
414920,0.080999000
414933,0.080273000
414934,0.076015000
414943,0.075688000
414973,0.079546000
414980,0.071789000
414999,0.072114000
415003,
415005,
415006,
415007,
415009,
415010,
415011,
415012,
415013,
415014,
415015,
415016,
415017,
415018,
415019,
415020,
415021,
415022,
415023,
415036,0.078067000
415037,
415038,
415056,0.079017000
415058,
415059,
415079,0.082203000
415080,0.082160000
415082,0.077147000
415083,
415084,
415086,
415087,
415088,
415089,
415116,0.077063000
415117,0.077020000
415118,
415119,
415120,
415121,
415127,0.078025000
415128,0.077673000
415129,
415131,
415132,
415133,
415141,0.081665000
415142,0.074251000
415144,
415145,
415146,
415147,
415162,0.075983000
415163,
415164,
415169,0.079867000
415170,0.075870000
415173,
415174,
415175,
415176,
415320,0.073448000
415322,
415323,
415333,0.077594000
415334,0.077553000
415335,0.077511000
415336,0.077476000
415338,
415340,
415341,
415342,
415343,
415344,
415345,
415346,
415364,0.081580000
415365,0.081534000
415366,0.081504000
415367,0.081462000
415368,0.075872000
415369,
415370,
415371,
415372,
415373,
415374,
415375,
415376,
415378,
415379,
415391,0.074575000
415392,
415393,
415420,0.075409000
415423,
415424,
415442,0.079285000
415443,0.079193000
415444,0.075730000
415445,0.075780000
415446,
415447,
415448,
415449,
415450,
415451,
415453,
415454,
415476,0.075892000
415477,0.075851000
415483,
415484,
415485,
415486,
415499,0.075850000
415504,
415505,
415524,0.079747000
415525,0.075761000
415527,
415528,
415529,
415530,
415546,0.075563000
415547,
415548,
415570,0.081655000
415571,
415572,
415666,0.073739000
415667,
415668,
415676,0.073786000
415677,
415678,
415697,0.077967000
415698,0.077925000
415699,0.077882000
415700,
415701,
415702,
415703,
415704,
415705,
415714,0.077660000
415715,0.077615000
415716,0.077568000
415720,
415722,
415723,0.077700000
415724,
415725,
415726,
415727,
415728,0.077654000
415729,
415730,
415731,
415732,
415743,0.077985000
415745,
415746,
415757,0.077658000
415758,
415759,
415766,0.077740000
415767,0.077698000
415768,
415769,
415770,
415771,
415772,0.077960000
415773,
415774,
415783,0.081615000
415784,0.077696000
415785,0.077652000
415786,
415787,
415788,
415789,
415790,
415791,
415792,0.074103000
415793,
415794,
415819,0.075630000
415820,
415821,
415823,0.079716000
415824,0.075771000
415825,
415826,
415827,
415828,
415844,0.073547000
415845,
415846,
415966,0.071846000
415969,
415970,
416008,0.071936000
416009,
416010,
416030,0.073769000
416031,
416032,
416044,0.077656000
416045,0.077624000
416047,
416048,
416049,
416050,
416058,0.077849000
416059,0.077819000
416060,0.077785000
416061,
416062,
416063,
416064,
416065,
416066,
416084,0.081541000
416085,0.081427000
416086,0.077602000
416087,
416089,
416090,
416091,
416092,
416093,
416103,0.077732000
416105,
416106,
416123,0.079147000
416124,0.079298000
416125,
416126,
416127,
416128,
416137,0.081982000
416138,0.078227000
416139,0.078190000
416140,0.078118000
416141,
416142,
416143,
416144,
416145,
416146,
416147,
416148,
416153,0.081534000
416156,0.076129000
416157,
416159,
416160,
416161,
416185,0.075686000
416186,0.075615000
416187,
416188,
416189,
416190,
416201,0.075883000
416202,
416203,
416329,0.072045000
416334,
416335,
416343,0.073803000
416344,
416345,
416369,0.075603000
416370,
416371,
416383,0.075881000
416384,0.075839000
416385,
416386,
416387,
416388,
416406,0.075414000
416407,
416408,
416409,0.075708000
416410,
416411,
416418,0.079700000
416419,0.075982000
416421,0.075946000
416422,0.075865000
416423,
416424,
416425,
416426,
416427,
416428,
416429,
416430,
416439,0.075926000
416441,
416442,
416454,0.074462000
416455,0.074435000
416456,
416457,
416458,
416459,
416473,0.075703000
416474,0.075660000
416475,
416476,
416477,
416478,
416486,0.079285000
416487,0.079248000
416488,0.075729000
416489,0.075675000
416490,
416491,
416492,
416493,
416495,
416496,
416497,
416499,
416506,0.075756000
416507,
416508,
