frame.number,tcp.analysis.ack_rtt
221127,0.000851000
221218,0.007661000
221222,0.000666000
221233,0.002156000
221236,0.000693000
221263,0.006669000
221266,0.000969000
221276,0.002304000
221284,0.002555000
221294,0.002492000
221296,0.000726000
221302,0.001996000
221303,0.000576000
221306,0.002576000
221307,0.000614000
221312,0.002150000
221313,0.000587000
221316,0.002420000
221626,0.096456000
221633,
221634,0.000801000
221638,0.001884000
221639,0.000611000
221644,0.002648000
221827,0.091199000
221830,
221838,0.000781000
221859,0.002237000
221860,0.000666000
221940,0.036138000
221941,0.001327000
221946,0.002075000
221949,0.000673000
221952,0.002625000
221955,0.000773000
221964,0.002320000
221972,0.000858000
221979,0.002779000
221981,0.000966000
221986,0.002446000
221989,0.000827000
222002,0.002174000
222003,0.000704000
222020,0.002563000
222023,0.000683000
222031,0.002242000
222032,0.000577000
222041,0.003312000
222042,0.001208000
222047,0.002665000
222048,0.000878000
222051,0.002041000
222052,0.000720000
222072,0.002485000
222073,0.000824000
222087,0.002298000
222090,0.000797000
222100,0.002251000
222101,0.001100000
222104,0.002334000
222105,0.000856000
222111,0.002192000
222112,0.000852000
222118,0.003319000
222133,0.001013000
222141,0.002593000
222142,0.000667000
222154,0.001925000
222160,0.000667000
222175,0.002652000
222177,0.000946000
222189,0.002507000
222192,0.000786000
222201,0.002202000
222202,0.000758000
222205,0.002755000
222206,0.000718000
222211,0.002284000
222213,0.000610000
222230,0.003319000
222235,0.000775000
222249,0.002815000
222251,0.000637000
222258,0.002151000
222259,0.000799000
222267,0.002287000
222268,0.000926000
222273,0.002844000
222276,0.000870000
222288,0.002182000
222291,0.000623000
222300,0.002569000
222305,0.000661000
222321,0.002367000
222343,0.000579000
222348,0.003282000
222359,0.000738000
222362,0.002645000
222363,0.000626000
222366,0.002218000
222370,0.000525000
222375,0.002692000
222377,0.000773000
222389,0.002509000
222390,0.000705000
222403,0.002396000
222406,0.000652000
222416,0.002642000
222417,0.000629000
222429,0.002016000
222432,0.000586000
222462,0.014845000
222466,0.000725000
222475,0.002580000
222476,0.000581000
222484,0.002358000
222485,0.000635000
222489,0.002445000
222490,0.000898000
222495,0.003643000
222496,0.000699000
222499,0.001936000
222500,0.000630000
222503,0.002524000
222504,0.000663000
222508,0.002535000
222509,0.000638000
222513,0.003592000
222514,0.000699000
222520,0.002735000
222521,0.000612000
222528,0.002400000
222531,0.000580000
222538,0.002583000
222539,0.000709000
222556,0.002570000
222557,0.000707000
222560,0.002217000
222561,0.000693000
222569,0.003332000
222571,0.000679000
222579,0.002188000
222581,0.000563000
222584,0.003584000
222585,0.000708000
222588,0.002589000
222592,0.000602000
222596,0.001907000
222599,0.000598000
222619,0.002724000
222620,0.000701000
222628,0.002506000
222630,0.000736000
222633,0.001974000
222634,0.000585000
222637,0.002294000
222638,0.000599000
222645,0.002293000
222646,0.000563000
223071,0.160959000
223282,
223284,0.000738000
223296,0.002648000
223300,0.000918000
223847,0.117790000
252303,
252304,0.001032000
252315,0.002808000
252321,0.000679000
252338,0.002401000
252339,0.000795000
252348,0.001815000
252350,0.000541000
252357,0.002162000
252361,0.000570000
252367,0.002389000
252385,0.009023000
252386,
252387,
252388,
252395,0.002791000
252397,0.003128000
252424,
252426,0.000711000
252437,0.002622000
252438,0.000687000
252477,0.012368000
252478,0.000630000
252486,0.003429000
252488,0.000701000
252495,0.002501000
252496,0.000629000
252501,0.002707000
252504,0.000637000
252518,0.002990000
252520,0.000691000
252531,0.005638000
252534,0.000670000
252544,0.002697000
252548,0.000724000
252556,0.002912000
252559,0.000675000
252566,0.002586000
252567,0.000654000
252580,0.005044000
252581,0.000704000
252622,0.007300000
252628,0.000715000
252643,0.002846000
252645,0.000699000
252653,0.001928000
252657,0.000601000
252669,0.002633000
252703,0.012595000
252706,0.002758000
252709,0.000701000
252713,0.002929000
252715,0.001035000
252718,0.002226000
252724,0.001032000
252739,0.002643000
252743,0.000826000
252757,0.002787000
252761,0.000790000
252774,0.002648000
252776,0.000691000
252794,0.002481000
252797,0.000751000
252800,0.002542000
252802,0.000870000
252810,0.002676000
252814,0.001554000
252815,
252824,0.002644000
252828,
252829,0.000682000
252864,0.012069000
252865,0.000806000
252880,0.002331000
252884,0.000757000
252911,0.003883000
252912,0.000753000
252916,0.002596000
252919,0.000701000
252928,0.004465000
252930,0.000624000
252944,0.002905000
252947,0.000864000
253155,0.077841000
253157,0.000864000
253188,0.006042000
253189,0.000755000
253246,0.010456000
253251,0.000631000
253257,0.002515000
253260,0.001480000
253261,
253274,0.002683000
253276,
253280,0.000747000
253288,0.003373000
253289,0.000794000
253294,0.002700000
253295,0.000650000
253298,0.001930000
253299,0.000759000
253305,0.002297000
253306,0.000712000
253315,0.002363000
253318,0.000768000
253322,0.002949000
253327,0.000819000
253653,0.156182000
253654,0.000946000
254012,0.105341000
258094,
258104,0.001088000
258123,0.002145000
258124,0.000627000
258131,0.001922000
258135,0.000783000
258140,
258147,0.001450000
258149,
258509,0.098850000
258530,
258543,0.000948000
258604,0.014873000
258605,0.000791000
259138,0.131122000
263506,
263509,0.000932000
263552,0.013532000
263553,0.000817000
263585,0.007140000
263587,0.000882000
263591,0.002833000
263592,0.000737000
263603,0.002141000
263607,0.001181000
263611,0.002677000
263619,0.000741000
263624,0.002649000
263625,0.000639000
263628,0.002574000
263632,0.000880000
263635,0.002232000
263636,0.001022000
263640,0.002369000
263641,0.000939000
263652,0.003131000
263656,0.000764000
263668,0.002579000
263669,0.000803000
263672,0.002766000
263673,0.000636000
263677,0.003103000
263680,0.001304000
264187,0.145356000
273376,
273377,0.001210000
273383,0.003120000
273390,0.000571000
273709,0.139619000
293060,
293062,0.000943000
293071,0.002329000
293072,0.000995000
293082,0.002800000
293085,0.000619000
293089,0.003093000
293091,0.000609000
293095,0.002083000
293096,0.000649000
293488,0.106074000
314995,
315000,0.001026000
315497,0.161831000
321547,
321548,0.001165000
321558,0.002555000
321568,0.000854000
321572,0.002411000
321583,0.000801000
321586,0.003094000
321587,0.000852000
321592,0.002552000
321594,0.000933000
321945,0.145738000
329618,
329627,0.001989000
329629,
329649,0.002727000
329660,
329668,0.000690000
329676,0.001992000
329682,0.000866000
329705,0.002529000
329710,0.000860000
329726,0.002420000
329729,0.000634000
329743,0.002688000
329747,0.000672000
329763,0.003175000
329767,0.000607000
329794,0.002064000
329797,0.001179000
329800,
329816,0.001869000
329823,
329829,
329834,0.000552000
329837,
330006,0.036506000
330007,0.000870000
330028,0.004108000
330031,0.000832000
330151,0.017220000
330152,0.000709000
330167,0.002343000
330170,0.000659000
330187,0.002626000
330190,0.000625000
330239,0.002344000
330243,0.000532000
330261,0.002530000
330269,0.000672000
330282,0.002063000
330286,0.000623000
330298,0.002185000
330305,0.000677000
330321,0.002240000
330329,0.000614000
330381,0.004925000
330384,0.000767000
330395,0.003491000
330399,0.000621000
330405,0.002702000
330406,0.000608000
330411,0.002280000
330413,0.000600000
330422,0.002281000
330423,0.000727000
330434,0.002556000
330437,0.000724000
330448,0.002280000
330452,0.000642000
330463,0.002109000
330467,0.000655000
330481,0.002168000
330485,0.000741000
330619,0.023924000
330624,0.000851000
330643,0.002757000
330662,0.000746000
330689,0.002825000
330695,0.000717000
330699,0.002238000
330700,0.000776000
330711,0.002546000
330712,0.000680000
330739,0.002990000
330740,0.000899000
330743,0.001962000
330744,0.000541000
330753,0.002664000
330826,0.009149000
330844,0.002725000
330849,0.000815000
330859,0.001951000
330863,0.000558000
330880,0.002433000
330933,0.008739000
330934,
330935,
330987,0.007245000
331007,0.008223000
331013,0.000832000
331020,0.002179000
331028,0.000603000
331056,0.002032000
331058,0.000543000
331070,0.002510000
331073,0.000727000
331080,0.002671000
331082,0.000617000
331095,0.002382000
331098,0.001252000
331185,0.013892000
331190,0.000652000
331195,0.002265000
331199,0.000712000
331214,0.002334000
331218,0.000790000
331234,0.002161000
331238,0.000634000
331249,0.002656000
331251,0.000609000
331256,0.002252000
331259,0.000619000
331276,0.002634000
331281,0.000651000
331294,0.001947000
331295,0.000601000
331330,0.002521000
331341,0.000662000
331360,0.002288000
331365,0.000566000
331385,0.002489000
331391,0.000731000
331405,0.002693000
331410,0.000748000
331426,0.002399000
331429,0.000691000
331461,0.002006000
331466,0.000585000
331481,0.002474000
331482,0.000692000
331487,0.001997000
331490,0.000593000
331511,0.002518000
331513,0.000662000
331524,0.002048000
331535,0.000644000
331555,0.002546000
331561,0.000604000
331581,0.002298000
331586,0.000787000
331604,0.002430000
331607,0.000656000
331610,0.002911000
331611,0.000760000
331619,0.002450000
331621,0.000692000
331634,0.002017000
331640,0.000768000
331654,0.002537000
331658,0.001033000
331659,
331660,
331679,0.002716000
331695,0.004099000
331704,0.000760000
332504,0.202729000
339241,
339242,0.001138000
339255,0.002091000
339271,0.000655000
339279,0.002558000
339280,0.000812000
339285,0.002227000
339287,0.000579000
339290,0.002373000
339291,0.000742000
339294,0.002157000
339295,0.000563000
339298,0.002376000
339299,0.000637000
339303,0.002048000
339304,0.000581000
339307,0.002998000
339308,0.001060000
339319,0.002083000
339320,0.000669000
339325,0.002383000
339328,0.000760000
339335,0.002145000
339336,0.000664000
339347,0.002514000
339358,0.000732000
339367,0.002667000
339368,0.000723000
339373,0.002226000
339374,0.000585000
339378,0.002201000
339379,0.000494000
339382,0.002719000
339386,0.000905000
339390,0.002232000
339392,
339393,0.000654000
339399,0.005003000
339408,0.001910000
339410,
339414,0.000654000
339443,
339445,0.001925000
339447,0.000550000
339451,
339462,0.002476000
339463,0.000720000
339474,0.002925000
339475,0.000884000
339481,0.002267000
339483,0.000681000
339489,0.002298000
339502,0.026814000
339505,0.002998000
339506,0.000714000
339509,0.002379000
339515,0.000628000
339530,0.002567000
339531,0.000510000
339535,0.002099000
339538,0.000829000
339541,0.002029000
339542,0.000590000
339570,0.001970000
339571,0.001110000
339578,0.002629000
339580,0.000624000
339595,0.002438000
339596,0.000625000
339604,0.002430000
339605,0.000723000
339617,0.002374000
339619,0.000752000
339625,0.002683000
339627,0.000811000
339637,0.002960000
339638,0.000722000
339647,0.002678000
339650,0.000780000
339656,0.001937000
339659,0.000571000
339665,0.002698000
339666,0.000600000
339675,0.002465000
339676,0.000906000
339680,0.002646000
339681,0.001115000
339684,0.002568000
339685,0.000737000
339688,0.002244000
339690,0.000706000
339693,0.002814000
339694,0.000670000
339698,0.002662000
339699,0.000745000
339703,0.002475000
339704,0.000706000
339707,0.002237000
339727,0.000615000
339736,0.002565000
339737,0.000915000
339744,0.002192000
339745,0.000581000
339750,0.002309000
339752,0.000563000
339757,0.002178000
339758,0.000543000
339763,0.002532000
339777,0.000739000
339787,0.002288000
339790,0.000772000
339797,0.002663000
339798,0.000670000
339805,0.002724000
339806,0.000660000
339812,0.002555000
339814,0.000684000
339826,0.002575000
339827,0.000634000
339831,0.002338000
339832,0.000658000
339839,0.002412000
339842,0.000637000
339851,0.002670000
339852,0.000654000
339857,0.002271000
339858,0.000590000
339863,0.002498000
339864,0.000696000
339870,0.002243000
339871,0.000565000
339875,0.002270000
339877,0.000602000
339881,0.002637000
339882,0.000671000
339887,0.001946000
339890,0.000595000
339895,0.002652000
339897,0.000608000
339903,0.002070000
339904,0.000516000
339907,0.002250000
339908,0.000712000
339918,0.002268000
339920,0.000572000
339925,0.003421000
339926,0.000616000
339931,0.002235000
339934,0.000545000
339937,0.002288000
339938,0.000571000
339942,0.002217000
339943,0.000532000
339949,0.009755000
339950,
339954,0.000841000
339956,0.000943000
339959,0.002052000
339961,
339962,0.000655000
339990,0.002162000
339991,0.000564000
339997,0.002001000
340005,0.000616000
340012,
340016,0.002286000
340022,0.000515000
340025,
340031,0.002238000
340037,0.000879000
340047,0.002309000
340048,0.000772000
340053,0.002825000
340058,0.000737000
340067,0.001865000
340068,
340069,0.000441000
340072,
340093,0.002387000
340095,0.000733000
340100,0.002578000
340106,0.008088000
340134,0.015137000
340135,0.000942000
340140,0.002029000
340142,0.000925000
340147,0.002765000
340148,0.000782000
340154,0.002691000
340157,0.000945000
340162,0.002189000
340163,0.000636000
340171,0.002556000
340183,0.007309000
340202,0.002854000
340205,0.002886000
340211,0.002156000
340213,0.000668000
340226,0.002910000
340246,0.005446000
340254,0.002541000
340257,0.003214000
340264,0.002489000
340268,0.000802000
340275,0.001988000
340277,0.000585000
340281,0.002187000
340282,0.000867000
340285,0.002667000
340286,0.000588000
340291,0.002383000
340293,0.000966000
340296,0.002512000
340297,0.000570000
340301,0.002449000
340302,0.000663000
340305,0.002623000
340306,0.000588000
340310,0.002262000
340311,0.000771000
340315,0.002722000
340317,0.000785000
340328,0.002744000
340329,0.000778000
340335,0.002623000
340337,0.000645000
340340,0.002025000
340341,0.000751000
340345,0.002485000
340346,0.000700000
340352,0.002982000
340353,0.000793000
340370,0.002932000
340374,0.000739000
340381,0.002182000
340383,0.000619000
340387,0.002616000
340388,0.000641000
340393,0.002064000
340394,0.000515000
340397,0.002756000
340398,0.000762000
340406,0.002190000
340411,0.000559000
340414,0.002255000
340415,0.000627000
340418,0.002403000
340419,0.000562000
340424,0.002055000
340425,0.000553000
340428,0.002299000
340429,0.000581000
340441,0.007733000
340442,0.000509000
340446,0.002037000
340447,0.000582000
340453,0.009376000
340454,
340455,0.000845000
340457,0.001000000
340460,0.001777000
340462,
340463,0.000603000
340469,0.005706000
340471,
340472,0.000674000
340477,0.001922000
340478,0.000591000
340480,
340483,0.002158000
340485,
340486,0.000710000
340488,0.000728000
340496,0.001592000
340499,
340501,0.000624000
340507,0.002609000
340513,0.000618000
340520,0.001890000
340522,
340523,0.000581000
340529,0.002585000
340530,0.000587000
340532,
340541,0.002539000
340542,0.000632000
340545,
340549,0.006526000
340552,0.008146000
340554,0.002387000
340555,0.000499000
340557,
340565,0.002198000
340567,0.000756000
340571,0.002760000
340572,0.000697000
340580,0.002933000
340585,0.000760000
340598,0.002179000
340602,0.000534000
340605,0.002390000
340636,0.008454000
340642,0.002829000
340643,0.000887000
340646,0.001918000
340647,0.000634000
340654,0.002665000
340676,0.007848000
340683,0.002841000
340688,0.000805000
340698,0.002252000
340700,0.000538000
340715,0.002682000
340731,0.005008000
340753,0.002775000
340754,0.000838000
340757,0.002251000
340758,0.000558000
340765,0.002872000
340768,0.005477000
340773,0.002477000
340774,0.000737000
340777,0.002313000
340778,0.000624000
340783,0.002205000
340784,0.000490000
340787,0.002478000
340788,0.000773000
340796,0.002564000
340797,0.000907000
340802,0.002116000
340806,0.005886000
340815,0.002899000
340818,0.000735000
340839,0.002416000
340840,0.000801000
340846,0.002349000
340850,0.000792000
340857,0.002184000
340858,0.000771000
340868,0.002832000
340873,0.000717000
340884,0.002009000
340887,0.000937000
340896,0.002518000
340899,0.000966000
340903,0.002660000
340904,0.000655000
340908,0.001845000
340909,0.000565000
340913,0.005403000
340914,0.000820000
340920,0.002184000
340922,0.000607000
340930,0.002564000
340933,0.000887000
340940,0.002122000
340943,0.000723000
340950,0.002128000
340952,0.000536000
340962,0.002537000
340963,0.000605000
340973,0.002233000
340975,0.000573000
340982,0.002331000
340984,0.000702000
340990,0.002969000
340992,0.000596000
341005,0.001930000
341009,0.000766000
341016,0.003323000
341018,0.000635000
341025,0.002919000
341028,0.001514000
341034,0.002435000
341036,0.000854000
341039,0.002302000
341040,0.000829000
341043,0.002630000
341044,0.000919000
341049,0.002655000
341050,0.000842000
341053,0.002663000
341054,0.000627000
341062,0.002096000
341064,0.000848000
341072,0.002672000
341079,0.000721000
341089,0.003393000
341091,0.000685000
341101,0.002354000
341103,0.000583000
341108,0.001936000
341111,0.000733000
341124,0.002687000
341128,0.000692000
341139,0.002872000
341140,0.000826000
341143,0.002582000
341144,0.000670000
341147,0.002111000
341148,0.000574000
341151,0.002603000
341152,0.000768000
341155,0.002200000
341156,0.000530000
341160,0.002339000
341161,0.000652000
341164,0.002168000
341165,0.000608000
341168,0.002561000
341169,0.000579000
341173,0.002299000
341174,0.000511000
341179,0.002036000
341180,0.000587000
341185,0.002078000
341187,0.000543000
341200,0.008961000
341201,0.000530000
341205,0.002519000
341206,0.000618000
341211,0.004766000
341214,0.000572000
341220,0.002069000
341223,0.000590000
341239,0.007954000
341240,
341241,0.000875000
341243,0.000996000
341252,0.002041000
341258,0.000761000
341264,0.001822000
341265,0.000620000
341276,
341292,0.007448000
341293,0.000533000
341297,
341305,0.003182000
341309,
341312,0.000685000
341316,0.000700000
341355,0.007321000
341356,
341357,0.000634000
341364,
341366,0.002089000
341369,0.000496000
341371,
341378,0.002369000
341379,
341381,0.000501000
341384,
341385,
341397,0.001666000
341399,
341400,0.000739000
341405,0.002118000
341414,
341417,0.004814000
341421,0.002849000
341422,0.000540000
341424,
341427,0.002301000
341429,
341430,0.000686000
341432,0.000695000
341435,0.001902000
341440,
341441,0.000772000
341444,0.002571000
341445,0.000841000
341450,
341454,0.001804000
341456,0.000524000
341457,
341461,0.002654000
341462,0.004227000
341467,0.002713000
341468,0.000676000
341471,0.002413000
341472,0.000669000
341475,0.002228000
341476,0.000604000
341479,0.002244000
341480,0.000739000
341484,0.002307000
341485,0.000621000
341495,0.002331000
341501,0.001134000
341508,0.002635000
341509,0.000594000
341517,0.003504000
341521,0.000696000
341527,0.002168000
341530,0.000732000
341533,0.001822000
341534,0.000587000
341537,0.002320000
341538,0.000578000
341541,0.001899000
341542,0.000980000
341546,0.002440000
341547,0.000790000
341550,0.002090000
341551,0.000646000
341563,0.002625000
341564,0.000639000
341571,0.001854000
341572,0.000644000
341575,0.002560000
341576,0.000859000
341581,0.002001000
341582,0.000548000
341585,0.002652000
341589,0.006022000
341597,0.002541000
341598,0.001390000
341601,0.002283000
341602,0.000878000
341609,0.002639000
341610,0.000666000
341618,0.002465000
341619,0.000721000
341622,0.002340000
341624,0.000670000
341630,0.002255000
341631,0.000621000
341634,0.002153000
341635,0.000556000
341639,0.001856000
341640,0.000764000
341647,0.002287000
341648,0.000667000
341655,0.002356000
341656,0.000807000
341660,0.002688000
341662,0.000696000
341666,0.002174000
341675,0.000575000
341680,0.002012000
341681,0.000615000
341685,0.002325000
341686,0.000560000
341691,0.002778000
341692,0.000828000
341696,0.003018000
341701,0.000774000
341711,0.002741000
341717,0.006009000
341718,
341719,
341720,
341722,
341724,
341726,
341728,
341730,
341732,
341734,
341736,
341738,
341740,
341741,
341750,0.002560000
341753,0.003331000
341755,0.003704000
341759,0.004058000
341764,0.004363000
341767,0.004690000
341772,0.005054000
341774,0.006090000
341789,0.009944000
341790,
341791,
341793,
341796,
341798,
341800,
341802,
341804,
341806,
341808,
341812,
341814,
341816,
341817,
341826,0.002676000
341830,0.003070000
341833,0.003613000
341837,0.004034000
341842,0.004319000
341847,0.004688000
341852,0.005042000
341854,0.005629000
341877,0.010442000
341882,
341886,
341887,
341889,
341891,
341893,
341895,
341897,
341901,
341903,
341907,
341909,
341911,
341912,
341923,0.002464000
341930,0.002932000
341934,0.003281000
341940,0.003693000
341944,0.004074000
341948,0.004361000
341951,0.005074000
341953,0.005899000
341954,0.001177000
341955,
341956,
341958,
341960,
341961,
341963,
341965,
341967,
341969,
341971,
341973,
341975,
341977,
341978,
341985,0.002490000
341987,0.003204000
341989,0.003529000
341991,0.003902000
341993,0.004274000
341995,0.004593000
341997,0.004995000
341999,0.005456000
342018,0.008678000
342019,
342020,
342028,0.002561000
342030,0.003236000
342031,0.001061000
342032,
342033,
342040,0.002720000
342045,0.003727000
342051,0.000861000
342054,0.002047000
342055,0.001037000
342058,0.002535000
342060,0.000864000
342067,0.002270000
342072,0.000732000
342077,0.002538000
342094,0.000662000
342099,0.002236000
342104,0.000727000
342110,0.002708000
342112,0.000828000
342122,0.002899000
342123,0.000944000
342130,0.002767000
342134,0.000724000
342153,0.002612000
342154,0.000862000
342157,0.002215000
342162,0.000707000
342165,0.002509000
342166,0.000784000
342171,0.002312000
342172,0.000683000
342181,0.002009000
342183,0.000638000
342188,0.002552000
342189,0.000638000
342195,0.002220000
342196,0.000653000
342202,0.002148000
342203,0.000651000
342207,0.002081000
342208,0.000610000
342211,0.002526000
342212,0.000960000
342216,0.002195000
342217,0.000647000
342220,0.002577000
342221,0.000993000
342226,0.002257000
342227,0.000716000
342230,0.002223000
342231,0.000574000
342236,0.002412000
342239,0.000550000
342244,0.004950000
342245,0.000548000
342252,0.002349000
342253,0.000624000
342264,0.004834000
342266,0.000578000
342271,0.002380000
342273,0.000641000
342276,0.007532000
342277,0.000620000
342282,0.002451000
342284,0.000639000
342302,0.009423000
342303,
342304,0.001155000
342306,0.001355000
342315,0.001988000
342317,
342318,0.000642000
342324,0.001741000
342329,0.000646000
342333,0.001956000
342334,0.000655000
342337,
342339,0.002545000
342340,0.000533000
342342,
342345,0.001977000
342347,
342348,0.001165000
342349,0.001133000
342353,0.002260000
342355,
342356,0.000645000
342359,0.001777000
342360,0.000523000
342363,0.002176000
342365,0.000717000
342368,
342372,0.002629000
342375,0.000569000
342396,
342409,
342411,0.004751000
342419,0.001955000
342430,
342431,0.000852000
342439,0.001891000
342440,0.000899000
342453,0.002230000
342458,
342459,0.000649000
342466,0.002371000
342468,0.000570000
342470,
342480,0.002146000
342483,
342485,0.000896000
342488,0.000784000
342497,0.002036000
342499,
342503,0.000608000
342512,0.004274000
342514,0.000897000
342517,
342519,0.001928000
342530,0.000525000
342533,
342542,0.002020000
342543,0.001134000
342548,0.002309000
342549,
342550,0.000468000
342552,
342553,
342559,0.002212000
342561,
342562,0.000756000
342565,0.002292000
342567,0.000815000
342573,0.001854000
342574,
342575,0.000688000
342585,0.002708000
342586,0.000512000
342588,
342592,0.001990000
342596,0.000523000
342601,0.002553000
342603,0.000700000
342606,0.002355000
342610,0.000947000
342613,0.002048000
342614,0.000803000
342617,0.002553000
342618,0.000712000
342624,0.002293000
342625,0.000797000
342630,0.003274000
342635,0.000702000
342644,0.002337000
342645,0.000691000
342655,0.002416000
342658,0.000757000
342661,0.002459000
342662,0.000646000
342669,0.002523000
342675,0.001360000
342685,0.002507000
342692,0.000793000
342709,0.002497000
342710,0.000689000
342715,0.002020000
342717,0.000587000
342730,0.002479000
342731,0.000866000
342740,0.001903000
342741,0.000654000
342754,0.002915000
342756,0.000727000
342762,0.002247000
342763,0.000563000
342772,0.002876000
342775,0.000711000
342778,0.002001000
342795,0.000630000
342802,0.002564000
342803,0.000569000
342806,0.002032000
342807,0.000686000
342810,0.002257000
342811,0.000711000
342814,0.002177000
342816,0.000671000
342842,0.008059000
342851,0.000563000
342860,0.002251000
342865,0.000541000
342897,0.008214000
342900,0.000614000
342913,0.002196000
342915,0.000640000
342944,0.007885000
342947,0.000597000
342955,0.002027000
342956,0.000621000
342970,0.007524000
342973,0.000830000
342989,0.007461000
342993,0.000652000
342998,0.004982000
342999,
343000,0.001092000
343002,0.001213000
343006,0.001805000
343007,0.000874000
343010,0.002267000
343011,0.000925000
343027,0.002380000
343029,
343032,0.000545000
343034,
343041,0.002433000
343042,
343046,0.000757000
343049,0.000854000
343057,0.001686000
343061,
343071,0.000870000
343079,0.002431000
343080,0.000671000
343083,
343085,0.002113000
343086,0.000486000
343087,
343092,0.003152000
343093,
343094,0.000856000
343096,0.001035000
343099,0.001710000
343101,
343106,
343118,0.010208000
343142,0.003101000
343144,0.000489000
343146,
343151,0.002355000
343152,
343153,0.000644000
343155,0.000734000
343159,0.001650000
343162,
343163,0.000731000
343181,0.002123000
343182,0.000711000
343185,
343187,0.002083000
343189,0.000535000
343191,
343204,0.002578000
343207,
343208,0.000434000
343209,
343210,
343225,0.001993000
343229,
343234,0.000721000
343239,0.002387000
343242,0.000661000
343252,
343256,0.002270000
343261,0.000512000
343264,
343265,
343266,
343267,
343276,0.002428000
343278,0.002762000
343280,
343282,
343283,0.000690000
343285,0.000602000
343290,0.001685000
343292,
343293,0.000715000
343299,0.002344000
343300,0.000724000
343319,0.001906000
343328,
343331,0.000679000
343337,0.002609000
343343,0.000525000
343344,
343355,0.001987000
343358,0.000650000
343363,0.002385000
343367,0.000650000
343378,0.002353000
343381,0.000559000
343402,0.002816000
343406,0.000598000
343417,0.002145000
343419,0.000527000
343430,0.002516000
343435,0.000738000
343445,0.002751000
343448,0.000741000
343456,0.002335000
343463,0.000578000
343474,0.002555000
343477,0.000575000
343492,0.002102000
343494,0.000512000
343512,0.002549000
343518,0.000654000
343533,0.002724000
343539,0.000589000
343553,0.002695000
343560,0.000664000
343572,0.002299000
343573,0.000743000
343588,0.002192000
343593,0.000898000
343599,0.002219000
343601,0.000683000
343609,0.002450000
343612,0.000718000
343621,0.002245000
343625,0.000681000
343638,0.002551000
343639,0.000752000
343645,0.001948000
343646,0.000737000
343657,0.002339000
343658,0.000862000
343664,0.002287000
343665,0.000777000
343668,0.002572000
343672,0.001123000
343677,0.002198000
343678,0.000777000
343686,0.002562000
343691,0.000657000
343704,0.002114000
343709,0.000812000
343719,0.002612000
343723,0.000964000
343730,0.001912000
343733,0.000710000
343744,0.002307000
343746,0.000737000
343761,0.002548000
